,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh
10,11,slow_fast_2055,117.39254000051538,70.83001347,124817.939844841,68.00076430799645,76105.11741957573,9.557070214726147,10.772849134576605,122.67923944453584,3.4598806226514194,56358.53698843242,2.361548212203313e-13,4.229000000000265,1.4235169851125198e-14,1003.2965857306608
11,12,slow_fast_2055,119.83145998765839,72.25401668,127062.78773828,69.33185772445377,77686.25956027466,9.291072069422327,2.1633283749945895,124.06256781953043,3.361697384356767,56994.03459782645,1.0430521369758465e-12,3.4490000000013077,6.835718674937488e-14,818.4540386207964
12,13,slow_fast_2055,123.46476619001898,73.9275404,130432.360147461,70.79501581357168,80041.71754040339,9.116932039175904,2.1648649369744146,126.09843275650485,3.267474394046451,57929.30587822756,8.457061039964049e-13,3.3200000000021537,1.0856636746053658e-13,768.3334879254984
13,14,slow_fast_2055,125.19096313999893,75.53656677,133089.11716058,72.8223683380943,81160.80416692262,8.804189074590177,5.8057909197870385,131.90422367629188,3.2868398799487535,60596.47176368168,1.3582042351170587e-12,3.3200000000035117,1.7187729293508757e-13,790.0997630828356
14,15,slow_fast_2055,122.18596908000146,77.30705207,136002.86161002002,72.76421980201367,79212.67845313885,8.183675844453882,23.016781981020042,152.56000565731193,3.8186011274831495,70085.68654911101,12.374952979020955,13.333952979024467,0.6136988970564337,3079.772042269356
15,16,slow_fast_2055,118.9583828800015,78.74846388,138771.977381055,73.29906181140531,77120.2471390909,7.588096296789417,1.1082845182706259e-11,152.106005657323,3.63676297855571,69877.12008009819,24.786781569046727,37.6667345480712,1.79627536786119,8936.132931591532
16,17,slow_fast_2055,115.50820452000144,80.49675056,141260.65096157,73.74940433519569,74883.51021181133,7.017158980485986,6.147315666041987e-12,151.94600565732915,3.4635837891008574,69803.61647868503,23.707422978105207,61.2141575261764,2.8556343005693066,14526.232081197359
17,18,slow_fast_2055,111.83543401000192,81.87527812,143982.32184641,76.51105840478448,72502.46767778459,6.470511468043997,5.571122430288212e-12,151.7830056573347,3.2986512277152666,69728.73468474502,28.47836482935587,89.52952235553228,4.080561862129959,20719.43680231487
18,19,slow_fast_2055,107.94007134000177,83.57353348,147451.046786692,78.27191663877231,69977.11953052707,5.947748353893642,6.593322418655959e-12,151.7830056573413,3.141572597824257,69728.73468474805,29.896453720748642,119.42597607628092,5.302139149175584,28421.215483044023
19,20,slow_fast_2055,103.82211653000158,85.50179653,150419.51141451,76.78955068812347,67307.46578300511,5.448418562026271,1.1059380971118553e-11,151.6010056573524,2.9919739026900913,69645.12433814246,31.85594915654256,151.09992523282347,6.546819514690137,34899.87748217526
20,21,slow_fast_2055,99.48156956000138,86.8149076,152654.16894519998,79.35930447718344,64493.506422251514,4.9720320017482065,54.15825554220283,139.1440700681626,3.238831403551041,63922.439160563736,32.66844621307927,183.76837144590274,7.7604188044074975,43597.583267190006
21,22,slow_fast_2055,94.91843044000159,88.57748016,156092.84890581,77.03035879364857,61535.24145474965,4.518065634246085,1.2240047868761859,136.674961941821,3.0590693417264285,62788.137038241126,36.586802832758586,220.3551742786613,9.089721463879037,52290.68782815059
22,23,slow_fast_2055,90.13269917000095,90.47568759,158772.3036757,80.11968774365941,58432.670880501995,4.0859689811366255,1.8158057602717888e-11,133.50942554206858,2.864330630867317,61333.897502020875,41.91332640195384,262.26850068061515,10.593894885732347,60695.684307469055
23,24,slow_fast_2055,85.12437574000141,91.76309045,161900.103768348,83.14461642343845,55185.79469302175,3.675169125133551,6.621576114255502e-12,131.69281211088267,2.7013506514939087,60499.34981719061,35.569680983924265,297.83818166453943,11.726707447014885,70880.08336443563
24,25,slow_fast_2055,79.89346017000132,93.55966342,164844.30705548002,81.32234765408562,51794.612905279646,3.285075241115944,2.8401898833328416e-12,128.82906323392695,2.532825022101217,59183.75071714516,57.92491843604943,355.7631001005889,13.825571683076268,82171.37491668496
25,26,slow_fast_2055,74.43995244000143,95.42187963,167871.47280529002,82.6277918361903,48259.12550430376,2.915082687442225,1.2402250892511384e-12,127.29334280004585,2.3917006876819533,58478.244575530145,38.14026706871829,393.90336716930716,14.911863190362512,93450.43825697614
26,27,slow_fast_2055,68.76385256000137,96.71823599,170068.04873992997,83.65736012175151,44579.33249658225,2.564576702097148,1.066917607967966e-12,125.84181077684634,2.2590946117352044,57811.414380056296,48.709189326358796,442.61255649566596,16.424476264570842,105032.77309597444
27,28,slow_fast_2055,62.86516052000129,98.72086847,173241.45441976,82.30828729306297,40755.23387562883,2.2329357239590317,6.982035619321695e-13,122.47797177333864,2.109413400693549,56266.07512167239,61.7462861432324,504.35884263889835,18.454188964121464,116721.62311161475
28,29,slow_fast_2055,55.80826463363973,99.97664115,175814.59573241998,85.99006157586676,36180.27630126432,1.8878844628851135,5.900465686862195e-13,99.30587567650512,1.7260036006717416,45620.87189995426,100.69412432349458,605.0529669623929,22.152919767937064,143991.62826778548
29,30,slow_fast_2055,50.4000000000014,101.5176223,179110.288226709,84.90146185036073,32674.119819964082,1.6237461389162346,34.032836195688226,133.3387118721916,2.628946116647954,61255.47206735273,66.66128812781052,671.7142550902034,24.12396440593546,155147.29851491842
