,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
10,11,USA_maxEmissions,5937.069732754214,48032.1929185,29487.599829293744,45553.7249010681,27966.03546491541,0.0,21.690200000000004,1234.040116609142,757.593582987336,0.0,0.0,21.6902,1244.4279008227654,763.970781391001,0.0,6.737017943498121,0.22846952558022007,0.2284695255802201
11,12,USA_maxEmissions,5976.157492919447,48289.094018100004,28233.63316113084,45853.63599420255,26809.67129511862,0.0,21.3138,1212.625251836494,708.9968701720234,0.0,0.0,21.3138,1222.8327720609427,714.9649958401894,0.0,6.458449814994076,0.22875022063704525,0.2287502206370452
12,13,USA_maxEmissions,5982.788383826104,48115.2314824,26792.361273675233,45904.513244059395,25561.35063751961,0.0,19.347,1100.726325070173,612.925604972148,0.0,0.0,19.347,1109.991913270419,618.0850311834694,0.0,6.157729368578476,0.22983152943032084,0.22983152943032076
13,14,USA_maxEmissions,5920.570031620856,47418.7041381,25147.151224366808,45427.12661601977,24090.97514294241,0.0,17.4292,991.6151995096429,525.874711924357,0.0,0.0,17.4292,999.9623225705684,530.3013695000295,0.0,5.803515911934829,0.23078224090494215,0.23078224090494207
14,15,USA_maxEmissions,5930.209049599976,47334.128384200005,23906.951329834967,45501.08450991395,22981.139612498333,0.0,16.041800000000002,912.6805996542463,460.96572220609255,0.0,0.0,16.0418,920.3632746317985,464.84599513053473,0.0,5.536156532650848,0.2315709960785312,0.23157099607853113
15,16,USA_maxEmissions,6083.285082756246,47733.9160387,22960.829773453483,46675.60052829206,22451.761917772394,0.0,9.261800000000001,526.9399430162263,253.46712225788625,0.0,0.0,9.2618,531.3755673917385,255.60073342321672,0.0,5.408629445991366,0.23555897148998653,0.23555897148998667
16,17,USA_maxEmissions,6250.011921459258,48324.55448,22138.03520238913,47954.85593302489,21968.67203835635,0.0,3.2353999999999985,184.07453104522853,84.32666357698285,0.0,0.0,3.2354,185.62401592986578,85.0365004557867,0.0,5.292253094040046,0.23905703670888145,0.23905703670888137
17,18,USA_maxEmissions,6216.749848211629,47877.5115278,20888.799690629767,47699.643950924954,20811.196656005814,0.0,1.556600000000003,88.56104810069958,38.63889193768102,0.0,0.0,1.5566,89.3065287743182,38.964142686258725,0.0,5.013417274431804,0.2400050433094397,0.2400050433094395
18,19,USA_maxEmissions,6277.976052875605,48169.4180667,20015.38813966075,48169.41806669996,20015.388139660736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.821707002844273,0.24090000000000011,0.24089999999999992
19,20,USA_maxEmissions,6182.009552120532,47433.0899163,18770.88436610398,47433.089916299985,18770.884366103972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.521906043794447,0.2409,0.2408999999999999
20,21,USA_maxEmissions,6226.470493896029,47774.2281548,18005.60414391931,47774.22815479997,18005.604143919296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.337550038270161,0.24090000000000014,0.24089999999999992
21,22,USA_maxEmissions,6269.436327569577,48103.8947842,17266.52574228034,48103.894784200005,17266.525742280344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159506051315334,0.24089999999999992,0.24089999999999998
22,23,USA_maxEmissions,6295.849276779566,48306.5550655,16513.589621779964,48306.55506549996,16513.58962177995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.978123739886792,0.24090000000000014,0.24089999999999992
23,24,USA_maxEmissions,6233.120766446099,47825.25411540001,15570.530432413727,47825.254115400036,15570.530432413736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750940781168465,0.24089999999999973,0.2408999999999999
24,25,USA_maxEmissions,6175.073949462425,47379.8746856,14690.978733217822,47379.87468559998,14690.978733217815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5390567768321723,0.24090000000000006,0.24089999999999992
25,26,USA_maxEmissions,6158.0527679171955,47249.2752053,13952.841928835427,47249.275205300015,13952.84192883543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3612396206564537,0.2408999999999999,0.24089999999999995
26,27,USA_maxEmissions,6199.866105743991,47570.099008000005,13378.649606666053,47570.099008000005,13378.649606666053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.222916690245851,0.2408999999999999,0.2408999999999999
27,28,USA_maxEmissions,6229.11734952232,47794.536848899996,12801.686352372773,47794.53684889999,12801.686352372772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0839262422866,0.24089999999999995,0.24089999999999992
28,29,USA_maxEmissions,6176.90120837209,47393.894808900004,12089.881005178997,47393.8948089,12089.881005178995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91245233414762,0.2409,0.24089999999999995
29,30,USA_maxEmissions,6198.697596902834,47561.133317399996,11554.802366269185,47561.1333174,11554.802366269187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7835518900342464,0.24089999999999995,0.24089999999999998
