,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh
10,11,scenario_2055,111.72413793000004,67.85149988,7607.63189143,65.15431184296153,4526.894679448005,9.095598671534594,2.2561799442990467e-12,130.18380940760144,3.572666329657626,3788.924041241161,1.2418022507545566e-12,7.253298779261197,0.15970592655912683,75.47666955029314
11,12,scenario_2055,108.4965517199999,66.75124086,8080.07537078,60.62507358498232,4396.117721914765,8.412225649409148,4.700423622584984e-13,129.40380940760193,3.4025393615787056,3766.2225949890153,41.36170437061471,47.83500314987591,2.3251624618387265,727.8325265037884
12,13,scenario_2055,105.26896551999991,68.52455013,8067.98711291,60.63678340590429,4265.340764786717,7.773310832688201,4.325139660231334e-13,129.27480940760233,3.240513677694019,3762.468125031939,17.24861811270063,64.95462126257654,3.1009172516372105,855.595975916289
13,14,scenario_2055,102.04137930999985,74.49958027,8339.85991431,65.32495980113352,4134.563807253481,7.176169703819252,2.658773229388459e-13,129.27480940760262,3.08620350256574,3762.4681250319472,22.367146904515497,87.32176816709203,4.081007636143419,1337.7517227061162
14,15,scenario_2055,90.41329134862373,75.26912148,8415.414769789,66.13559108349003,3663.4111047149477,6.055630396832585,7.05755363896256e-14,126.91380940760268,2.9392414310149926,3693.752593491757,25.284477816640695,110.24524598373273,5.140582230797269,2365.2681758323606
15,16,scenario_2055,95.58620690000005,75.43696698,8458.12807092,69.71416469158522,3873.009892592209,6.09723606728663,4.3560209452341476e-13,126.45980940760312,2.7992775533476246,3680.5391875962814,74.04519059239658,183.8364365761293,8.515785724027975,1912.9726207381245
16,17,scenario_2055,87.0597039833339,77.56867572,8964.86714637,58.54619898809539,3527.528769149237,5.2889038158264965,8.324919099703059e-14,126.2998094076032,2.6659786222358357,3675.8824806727644,6.631065666291448e-13,183.67643657612996,8.11027211812191,2794.7251194602322
17,18,scenario_2055,89.13103447999997,75.63975902,9156.008877870001,63.36266778586371,3611.4559775257376,5.1568931248559915,2.2021198973676543e-13,126.13680940760342,2.5390272592722303,3671.1384604944346,25.829537299340892,209.34297387547085,8.958397958847865,2757.5098207430738
18,19,scenario_2055,70.2526347652762,77.46556633,9120.69017157,66.53957593017087,2846.531505442358,3.871083163042274,9.413387727848941e-14,126.13680940760352,2.4181211993068885,3671.138460494438,61.31448907803045,270.6574629535013,11.435648879294579,4146.417267186802
19,20,scenario_2055,47.28302186784445,83.24784011,9307.470174066,64.76056616797155,1915.8372048113454,2.481337335663098,0.0,125.95480940760352,2.3029725707684654,3665.8414563689334,74.0451905923962,344.5206535458975,14.371063724476729,7391.554442803983
20,21,scenario_2055,79.4482758600001,85.06620648,9808.22235906,75.94211178475479,3219.1251053312226,3.9707794298660275,26.71271332787246,132.73092566285507,2.6164343490882165,3863.0563781214723,67.26907433714597,411.78972788304344,16.827649847004295,4285.018191240067
21,22,scenario_2055,52.783812509647866,84.85265766,9513.83220095,51.72047353117472,2138.721000117419,2.5124807504594537,2.1936621470748473e-13,88.51628575010947,1.7592223352325396,2576.2150043550596,3.449541115587729e-13,411.78972788304384,16.026333187623152,6265.578306629646
22,23,scenario_2055,72.99310345000002,87.18462822,10076.21442547,64.7438959776166,2957.5711906699416,3.3089828583860186,5.281560223583752e-13,88.51628575010952,1.6754498430786169,2576.215004355061,5.550269351232716e-12,411.78972788304935,15.26317446440326,5424.181178366633
23,24,scenario_2055,61.663692580095564,85.05658997,10014.44694628,70.09826543775748,2498.520436388141,2.662275019840166,0.0,81.6096780710321,1.4945991679176533,2375.202205622584,21.399111493219426,433.1888393762688,15.521364551428015,6636.364886975067
24,25,scenario_2055,37.2741728495963,92.27525096,10329.75841939,63.41355309047488,1510.2936382412126,1.5326468787399237,0.0,81.60967807103188,1.4234277789691907,2375.202205622578,118.39032192896822,551.579161305237,20.213353285006946,11833.912882557192
25,26,scenario_2055,63.3103448300001,92.90641484,10387.340787886,81.28022801900762,2565.2403184754253,2.4792451378670863,88.7068828476884,170.3165609187202,3.9284668031636665,4956.964427627001,29.68343908128071,581.2626003865178,20.60862362825944,6048.525856504971
26,27,scenario_2055,41.251085224467936,94.77005344,10927.08603862,54.07136438242685,1671.4321693052593,1.538476512940918,0.0,121.16234236971272,3.107618949568601,3526.3594911433865,2.8141285672832542e-14,581.2626003865173,19.62726059834231,8844.189383158395
27,28,scenario_2055,55.59413053681968,95.12989008,10994.47448771,68.06321672181727,2252.59087604997,1.9746727613717034,1.0768519486675501e-13,115.41959617599969,2.887754962586826,3359.2202038916266,3.736538312215573e-14,581.2626003865164,18.692629141278374,7656.513611724724
28,29,scenario_2055,50.287707500039005,92.36254481,11180.26142897,71.46390006532548,2037.5825648902703,1.7011348101694805,6.226924221462089e-16,115.41959617558666,2.75024282150622,3359.220203879606,0.0,581.2626003865134,17.802503944074573,8904.824780045336
29,30,scenario_2055,37.75658065039138,94.09821236,11078.995239840002,68.46619005884551,1529.8400795671828,1.2164107549553713,4.419513616252772e-14,115.4195961755661,2.6192788776247258,3359.2202038790074,0.0,578.2383016072579,16.891564602747266,12405.874200152004
