,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD
12,13,slow_fast_2055,123.15874826367683,73.89567136,189030.98700375098,70.97731454803836,115606.48436931868,9.09433494752518,3.745019345895909,127.94116091599341,3.3322224280395294,1.98919497365601e-14,3.320000000000033,1.6928361005381858e-15
13,14,slow_fast_2055,125.19096314000024,75.69076518,193152.74723732,72.6575322744678,117514.0810333558,8.804189074590271,6.126384520215152,134.06754543620855,3.3581658725564196,3.447881484408907e-14,3.320000000000068,3.350649112757646e-15
14,15,slow_fast_2055,122.18596907999998,77.14956094,197260.7742668,73.59153733190662,114693.35734360505,8.183675844453784,21.770285912843974,153.47683134905253,3.8492563148575654,12.784057262085563,13.74305726208563,0.6339872042299144
15,16,slow_fast_2055,118.95838287999985,78.61636632,200591.30460421,73.5168660343014,111663.69117013845,7.5880962967893115,2.0535555788975188e-13,153.02283134905275,3.6659583951024493,23.956599186052458,37.24565644813809,1.775010803308644
16,17,slow_fast_2055,115.50820451999995,80.49675056,203332.58563287,75.24006680417138,108425.0824941819,7.017158980485895,1.3277713402762082e-13,152.86283134905287,3.4913889477166222,22.157217061324776,59.24287350946286,2.7605186795934027
17,18,slow_fast_2055,111.83543401000011,82.01285156,207135.69430625002,76.3152543496204,104977.53132512208,6.470511468043892,1.2909898322151178e-13,152.69983134905297,3.325132331158691,28.881890276732545,87.96176378619542,4.009259032836235
18,19,slow_fast_2055,107.94007134000017,83.5375062,213695.56509806198,77.16609785565288,101321.03765357175,5.947748353893555,1.343970390720494e-13,152.6998313490531,3.1667926963416146,30.599890786423718,118.56165457261913,5.267546324101292
19,20,slow_fast_2055,103.82211652999999,85.32761094,218170.9188701,78.16958464201069,97455.60149830491,5.448418562026188,1.433116150171003e-13,152.51783134905327,3.0159930441348752,35.28966561693173,153.66932018955086,6.675251480416968
20,21,slow_fast_2055,99.48156956000015,87.13830051,222502.949983549,78.8602604877526,93381.22284054797,4.972032001748145,54.110710260933246,140.9357217392773,3.2768166828840344,38.37790270465312,192.04722289420397,8.149320469458516
21,22,slow_fast_2055,94.91843044,88.42889481,225628.17646861,81.15626888367932,89097.90168968771,4.5180656342460095,2.3685679385758682,138.10937167361155,3.103708407733073,31.92996551370368,223.97718840790765,9.243871624266394
22,23,slow_fast_2055,90.1326991699999,90.47568759,228539.107058407,81.07781908290364,84605.63804572375,4.085968981136577,1.7951730453869001,137.24909035209353,2.9669747789408376,41.23833466523954,265.2155230731472,10.709509933176243
23,24,slow_fast_2055,85.12437573999999,91.72353277,234636.07019565802,81.31718456129884,79904.43189926997,3.6751691251334897,4.057213113147384e-13,134.7567472825241,2.789218741677964,32.69579081259469,297.91131388574183,11.704530935952693
24,25,slow_fast_2055,79.89346017000022,93.75065372,239239.17637701,82.08177402428767,74994.28326909977,3.2850752411158997,1.2932771248685334e-13,133.30923281290956,2.636236005597774,60.901431013999414,358.8127448997413,13.940997335943885
25,26,slow_fast_2055,74.4399524399999,95.22748469,243483.52902905998,82.54770025495752,69875.19213643756,2.9150826874421654,4.977596692970392e-14,130.6733172922417,2.4754913155611105,37.58310109527557,396.3958459950169,14.9963059137557
26,27,slow_fast_2055,68.76385256000002,97.07851964,247884.76334438002,83.51309917232648,64547.15851067352,2.5645767020970975,3.7266602195356753e-14,129.66379338845263,2.3445943141411205,58.4191422606651,454.81498825568195,16.947983289575298
27,28,slow_fast_2055,62.865160520001844,98.72086847,249366.207971511,83.646269463741,59010.18238242083,2.2329357239590513,2.6583376375995925e-14,128.4341107197411,2.2175549897410125,61.5600367915259,516.3750250472078,18.94428557501762
28,29,slow_fast_2055,52.9069326934654,100.14463,252930.20621657,85.93434055034976,49662.6067874691,1.7897380767273574,1.5560039477818744e-14,107.85002323094373,1.8605985538038265,92.14997676905368,608.5250018162615,22.231266010025585
29,30,slow_fast_2055,50.40000000000244,101.4738596,259578.17927824898,83.21035279032884,47309.402655989536,1.6237461389162684,27.85244125424035,135.70246448518407,2.5782306807263105,64.29753551481598,672.8225373310775,24.09128241648922
