,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
10,11,MEX-WECC,351222.1679842423,215619.94386284525,142.58496109222682,59117.78254019136,36293.190221363955,21.371255741626804,467041.73056302086,286723.10834925075,106735.79417421001,65526.51867074607,7.099771905394596e-13,64.36299999997597,112666.65289111932,69167.55144193443,2.3809360346074637,3.264603229511936e-12,4.047000000010621,3290.6759665145005,2020.1895889512991,7.479396994191165e-13,19.942688607874544,0.0,3.8070000000003885,6588.100517879776,4044.5222235851334,1.1081327598266834e-14,1.2489473019356215e-10,23.51163194845004,41029.91112169862,25188.806229210175,1.2919560144274165,2.293729621990203,0.07353617677912441,0.07355383311003348
11,12,MEX-WECC,368301.0609478263,215338.0024847557,149.51844511086708,64909.618480527606,37951.30958806675,23.46502180956617,482258.77962185425,281966.72042499855,112079.27607091668,65530.4314544661,1.0735226856405854e-12,63.58299999997704,111301.27232689786,65075.5487785066,2.2675581281976056,4.795307957138584e-12,3.2670000000154173,2656.4463510317246,1553.1691640174893,1.0162361447940899e-12,19.916611849815045,0.0,3.6780000000003885,6364.863069283399,3721.403614481137,1.0553645331682699e-14,3.2525739396835745e-10,23.3826319487753,40804.79452694423,23857.7182553319,1.2304342994720974,2.398522765965818,0.07428298880556662,0.07428298880678402
12,13,MEX-WECC,375058.0595192753,208846.36152939862,152.26157030692104,64918.209898559,36148.888392622466,23.468127632958776,488625.7698542333,272085.11214065354,111173.78134071667,61905.721370801184,9.603733420219387e-13,63.453999999978,111075.45938743184,61850.97202818388,2.1595791697120226,7.346759641603488e-12,3.138000000022764,2551.5545300149024,1420.8010368327539,1.4021621178039986e-12,19.316199977854065,0.0,3.4150000000003886,5909.735557803967,3290.7618901196793,1.005109079207876e-14,2.0726986378636e-09,23.119631950847996,40345.835890486174,22466.07109147383,1.1718421900769438,2.28460974641374,0.07464206714145476,0.07464944717772648
13,14,MEX-WECC,394593.43705633195,209261.32449548296,160.19230845488497,58309.38578168707,30922.71222304182,21.07901788823722,508220.45096948347,269520.15598369716,112974.79703528751,59912.94695263169,9.147847538078066e-13,63.45399999997892,111075.45938743345,58905.68764589026,2.056742066392418,1.2686898821399776e-11,3.138000000035451,2551.554530025219,1353.1438446080938,2.0346800427214855e-12,19.354579902587215,0.0,3.0250000000003885,5234.831643442829,2776.1429875513277,9.57246742102739e-15,5.605266834322291,28.33489878517029,49446.945296985396,26222.770815181288,1.3770537293317593,1.9543154124962423,0.07510489701614946,0.07510687569121377
14,15,MEX-WECC,401646.8401893789,202858.94740156777,163.0557644180017,55168.143419228465,27863.66126731291,19.943449350481337,509221.18790452083,257191.30299688264,113159.62907680168,57153.30221955238,8.9340949690626e-13,61.09299999997981,106942.55744880516,54013.25857877367,1.9588019679927933,2.8537709980167668e-11,0.7770000000639888,631.7902708637565,319.0970188276417,3.4037011250022573e-12,18.76242404517099,0.0,2.7180000000003885,4703.561126240599,2375.617989819635,9.116635639073704e-15,2.5660974063364175,30.593996191506708,53389.27333276233,26965.210994096495,1.4228394146370147,1.7609833920941744,0.07603488765786187,0.07604726921729447
15,16,MEX-WECC,426511.280696516,205159.21854370125,173.14993160180325,58449.24443861466,28115.08594547219,21.129577212292517,533169.7841134876,256463.78234405874,117662.3769139529,56597.615097635564,9.238432792520415e-13,60.63899999998074,106147.8359409127,51058.92401293419,1.8655256838026737,0.30503852934951614,0.628038529413505,510.6674807958258,245.63978970183427,0.014595606059327183,18.975176123106934,0.0,2.4240000000003885,4194.787406183742,2017.7644652310505,8.682510132451147e-15,1.3079892051455642,31.607985396652268,55158.775639395135,26532.314192312737,1.4079586536148097,1.7768734317538422,0.07677389692823879,0.07679046249327154
16,17,MEX-WECC,423782.1809088311,194139.49988897945,172.04200441919633,61851.4608907089,28334.866886034208,22.359488666373938,539123.5874406751,246978.72718391134,121753.03351477502,55776.46749052352,9.987338424419212e-13,60.16499999998174,105318.10467496335,48247.43722589705,1.7766911274311312,12.022004013768342,12.327042543181847,10023.301861859112,4591.790071315511,0.549456601502991,17.955962344731702,0.0,1.5770000000003888,2729.034546019939,1250.2021694443038,8.269057269001092e-15,2.1366056752369778,32.897591071889245,57409.253460459346,26299.84047916108,1.4213246318804482,1.790763587197362,0.07757351971045542,0.0776013052988502
17,18,MEX-WECC,415249.4452955018,181171.95751467324,168.57798680772436,59952.38402659011,26157.026565175325,21.672966682764393,548695.5857853708,239394.06658485616,121064.52021838333,52820.04915847829,1.1809538382444251e-12,59.99999999998292,105029.27417099511,45823.92442297772,1.692086788029663,22.621113757898012,34.94815630107986,28416.866324105256,12398.184649487635,1.46101383490654,16.75659435053214,1.1797540604809098e-13,0.8930000000005069,1545.3569116021486,674.2341017085615,9.22316225693448e-15,2.218141849367999,34.43173292125725,60086.46888581381,26215.527345113394,1.4313236839058048,1.6531240789190795,0.07862835296324286,0.07868936337247338
18,19,MEX-WECC,409654.3460834659,170219.8421539123,166.30655557081244,63144.49602725646,26237.842340522784,22.826924747341298,557320.5149268375,231578.18533348237,122576.23604638335,50932.95787318439,1.5281751263763704e-12,59.999999999984446,105029.27417099777,43641.83278378941,1.6115112266949345,18.200089605898903,53.148245906978765,43215.630212018455,17956.986966208893,2.0931007622762783,15.743633200815339,3.4141147711563023e-13,0.18400000000084782,318.41620575133715,132.30851033421482,1.237543155113777e-14,0.5354800632237958,34.25821298448104,59783.66099908863,24841.345968716912,1.3806060496702433,1.6582316359210396,0.0794511898548145,0.079597153656087
19,20,MEX-WECC,422372.61263541656,167147.18533367428,171.4697648063748,56360.756753141206,22303.865290373473,20.3745826485308,578237.6129490834,228828.25866820314,124517.65061733333,49275.86259721409,2.61105177669077e-12,59.99999999998706,105029.27417100235,41563.65027027744,1.5347725968523456,10.099070468993157,63.24731637597193,51427.33480217534,20351.54270008495,2.3553183145683536,15.459443171511529,7.512213934895499e-13,1.5997650826730576e-12,2.7684300419341417e-09,1.0955617752183693e-09,1.9053642116502777e-14,5.943323513801395,40.01753649828244,69834.19821447569,27635.76359449957,1.4947871998212712,1.4096042863516027,0.07976260025268242,0.08002012148488229
20,21,MEX-WECC,436385.18825256906,164468.98793394768,177.1584221045189,54218.21842099204,20434.27630298307,19.60004861384388,592841.7972196584,223435.8383796172,127432.48426498333,48027.96309585133,59.99999999923447,59.99999999996998,105029.27417097245,39584.428828824384,0.5751778152560447,3.618732364623698e-11,63.247316376008115,51427.33480220476,19382.421619139608,2.2431602995901128,15.211736694010815,3.8707910946880236e-12,5.470556177361081e-12,9.466922507265372e-09,3.5679835281620143e-09,5.254104476513299e-14,20.580445467793997,43.31361723494686,75586.15537218373,28487.627010580585,1.3054730994554016,1.29144626234853,0.07573492878246818,0.07598432667099066
21,22,MEX-WECC,435838.1056789891,156440.7602530498,176.9363240862879,50659.823445508344,18183.956819823943,18.313678155021606,592294.7146458251,212599.6654393108,127470.38989519166,45754.523170684304,3.154786546479973e-10,59.999999999965,105029.27417096373,37699.456027448665,0.5477883954778644,8.145378072492489e-11,63.247316376089564,51427.33480227099,18459.449161109114,2.136343142469291,14.469205915804576,5.063800892979012e-12,1.0436606718307663e-11,1.806078647906048e-08,6.482781406069316e-09,8.937187164644037e-14,3.1578951373692656,45.90750395630054,80112.72085561081,28755.849461733516,1.3042559041863169,1.1492260710128734,0.07554465337690107,0.0758912388238805
22,23,MEX-WECC,429360.6315075701,146776.87653053328,174.30667685186512,51346.10305695845,17552.658710821634,18.561770293399658,610227.1120079583,208606.05957348197,133687.71965480832,45701.12972986064,2.4803948547821853e-10,59.99999999995058,105029.2741709385,35904.243835656765,0.5217032337855421,30.02019983222365,93.26751620831321,75837.20633614836,25924.93920958184,2.8951997487320194,13.575393310309014,6.409720624426662e-12,1.677357922896498e-11,2.9027062255064453e-08,9.922897489917124e-09,1.3170503870508145e-13,5.727030358953763,49.778275517272704,86867.56515852005,29695.665951048784,1.3140039025565806,1.1093280305239275,0.07588546228652024,0.07634714645344877
23,24,MEX-WECC,388901.7405176726,126615.24748698015,157.8816617944784,49285.77997440899,16046.03574348125,17.816957318088775,620596.6214081334,202048.45240491748,132668.32425344168,43192.99956506396,4.161678696484088e-11,59.99999999993891,105029.27417091807,34194.517938714074,0.49686022265234364,66.83886156042428,160.1063777687373,130184.8800118341,42384.46138045028,4.533614898151721,11.710644240070781,6.681993712120031e-12,2.3389982608121527e-11,4.047689953605166e-08,1.3178117036557518e-08,1.7006429829554855e-13,0.899629462458401,50.67790497877384,88437.4994331286,28792.71217184589,1.2716305003768111,1.0141094589880149,0.07671100724250483,0.07758418965228119
24,25,MEX-WECC,395416.24000993074,122605.88723170201,160.52634012435158,46677.882155540974,14473.313376388389,16.87419443287454,638102.0321649875,197854.96366051,134118.43330885,41585.82234645809,2.2620818378714455e-11,59.99999999992633,105029.27417089604,32566.207560673243,0.47320021204951707,17.26607475334503,177.37245252208197,144224.18251411358,44719.290884374714,4.7427916453153545,11.339818510060116,6.692153056028108e-12,3.000732884545909e-11,5.1928368454672336e-08,1.6101320691127735e-08,2.0270924367485207e-13,3.130410680699356,53.80831565917711,93900.34745120628,29115.484509010294,1.2761836569007983,0.9147134053877466,0.07699479750444402,0.07829370986598824
25,26,MEX-WECC,395424.3450235311,116769.90508222082,160.52963050051287,45946.80550177913,13568.21901533335,16.609908029309672,637968.5620221667,188393.88462118132,133877.9137434833,39534.518997564504,1.4339023437076176e-11,59.99999999991054,105029.2741708684,31015.435772061588,0.45066686861832383,1.4734402109682164e-10,177.3724525222287,144224.18251423285,42589.80084229684,4.516944424113196,10.800048521054599,6.393597956036345e-12,3.632266561293145e-11,6.285720308255928e-08,1.8561906291448858e-08,2.285107125398086e-13,9.7382380381252e-08,53.808315756459166,93900.34762097223,27729.03291585644,1.21541300844388,0.857511441769068,0.07700781256079461,0.07827275574588374
26,27,MEX-WECC,404079.1854178125,113643.52708500369,164.04321874569857,44081.19360133464,12397.427285923588,15.935483730463272,665572.8589337501,187186.20000946656,138849.59830930832,39050.16307605678,9.742124525121847e-12,59.99999999991084,105029.27417086893,29538.510259106428,0.4292065415412127,19.161024450744936,196.53347697297275,159804.29683439463,44943.47788991296,4.705667956526593,10.510889820091993,5.974284343388439e-12,4.2296949956319883e-11,7.319583869501906e-08,2.058565146988707e-08,2.484723037773058e-13,5.463029984951646,59.271345741223044,103433.82599548432,29089.805241686227,1.2548030715893899,0.7835174044703703,0.07701699912836085,0.07816641212330112
27,28,MEX-WECC,311132.7115748582,83336.37378131151,126.30992465262202,38390.87376035078,10282.931001660285,13.878416036988098,663751.8832984334,177784.82617472723,138547.0738168792,37109.60082425291,7.487547151622105e-12,59.99999999991235,105029.27417087156,28131.914532483013,0.4087681348011325,132.90150895469404,329.4349859276655,267868.4928881558,71748.12553321962,7.069687039443929,7.707781211033497,5.8305087435341356e-12,4.812745869985402e-11,8.328566734560374e-08,2.2307925995332938e-08,2.6394909480295284e-13,4.910226609210744,64.18157234977126,112002.61278909582,29999.71155919382,1.2758333375315656,0.64988123930493,0.07656386222448133,0.07962957067377334
28,29,MEX-WECC,240106.31774469544,61249.5938945272,97.47548160217855,41503.46588830262,10587.270067491005,15.003627429019062,680389.9604869292,173563.1496962495,141703.67852729585,36147.70675208214,7.420040839965906e-12,59.99999999991572,105029.27417087748,26792.299554747235,0.3893029855248842,159.99999999967807,489.4349859273418,397966.8755518259,101518.81774698407,9.609425470273479,5.664974939304822,6.160155870972739e-12,5.4287614570826755e-11,9.394595788507616e-08,2.3965016091795004e-08,2.7749187044440485e-13,1.5571614430856052e-10,64.18157234916248,112002.61278803345,28571.153865627868,1.2150793690610848,0.6691154682654314,0.07672247546101461,0.08367663233855237
29,30,MEX-WECC,185774.9490198223,45133.34041479747,75.41868450367913,43683.73275834655,10612.802165060073,15.791800443340554,687950.9843993626,167135.1607491409,142897.5025869375,34716.42254625242,8.963383697368713e-12,59.99999999992196,105029.27417088838,25516.475766428583,0.37076474811895055,159.99999999984357,649.4349859271831,528065.2582156301,128291.51177821573,11.804541332910798,4.174382654964612,7.620714746640706e-12,6.190832931746745e-11,1.0713377894337731e-07,2.6027757458618275e-08,2.934318925485231e-13,6.447271341284944e-11,64.18157234899704,112002.61278774474,27210.622729099254,1.1572184467204196,0.6707290968317964,0.07677509452086671,0.09005446468529991
