,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Fossil_Gen_GWh_loc2,Discounted_Fossil_Gen_GWh_loc2,Annual_Emissions_loc2,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,Total_Annual_Demand_loc2,Discounted_Annual_Demand_loc2,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,RE_PV_MY_new_annual_installed_GWp_loc2,RE_PV_MY_total_capacity_GWp_loc2,RE_PV_MY_annual_generation_GWh_loc2,RE_PV_MY_discounted_annual_gen_GWh_loc2,RE_PV_MY_annual_CAPEX_BUSD_loc2,RE_WIND_MY_new_annual_installed_GWp_loc2,RE_WIND_MY_total_capacity_GWp_loc2,RE_WIND_MY_annual_generation_GWh_loc2,RE_WIND_MY_discounted_annual_gen_GWh_loc2,RE_WIND_MY_annual_CAPEX_BUSD_loc2,PP_CO2_MY_annual_OPEX_BUSD_loc2,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc2,EL_Transport_MY_annual_CAPEX_BUSD_target_loc2,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
10,11,MEX-CHL-WECC_low,691077.0573571486,424261.3647295009,280.55517082116734,51323.61454442292,31508.247188438498,18.553640628652513,534916.966348694,328392.6151852795,201.1560601123928,467086.6593182209,286750.69070753315,106746.2510468,65532.938283419644,1460492.4587421669,896615.6771181466,8.614041563277238,45.64744450528777,79905.29940254198,49054.92233136302,0.0,3.4674531495581813,25.37337392561439,19866.689161891434,12196.423780459707,0.0,10.543319174892842,19.432675163985238,93.48191822820257,173737.42031448527,106659.70496704402,0.0,1.043463038059465,9.385791135571798,9732.556311412707,5974.945310408025,0.0,1.132973552401871,44.018047784467306,287.02490520444024,506453.5449513637,310918.5435483428,0.0,2.445361876390241,43.37093087313559,64976.30232714599,39889.81316470619,0.0,12.60535053388695,0.47933199812105215,0.0,1.4162092051382593,0.0,0.020000040386648106,0.020960204186512878,128.02752177373006,91145.02474789752,91273.05226967126,423842.7542091409,21663.584050580386,445506.3382597213
11,12,MEX-CHL-WECC_low,652842.1333745705,381703.27442711696,265.0330152018074,51846.099469192064,30313.34057955193,18.74252049641132,516183.12088876433,301801.58015966124,194.11117879334074,482305.1721611917,281993.8451819173,112174.787227525,65586.27484961168,1468934.4847764168,858855.5702736274,10.59997724938834,55.46742175467611,97095.05078386258,56769.4652661203,0.0,3.9641974121355723,28.55757133774996,22359.832580754468,13073.331017407281,0.0,9.485708072788276,24.212583014352838,117.5655012425554,218497.08789671375,127750.7220189074,0.0,1.2412035087561695,10.497994644327967,10885.851022787165,6364.731637104066,0.0,1.0900071005595267,50.599861213523596,337.24836641796384,595072.5097523417,347926.57195688115,0.0,2.5583487606044475,45.552879633740034,68245.19601877741,39901.55269182334,0.0,11.5846536544286,0.45791005036347754,0.0,1.3299900035194656,0.0,0.018342666253198792,0.019850431377408818,536.5392357466286,91017.10319108836,91553.642426835,403100.72553035297,36202.255238475365,439302.9807688283
12,13,MEX-CHL-WECC_low,616019.760719726,343022.8531055301,250.0843102198654,50216.42291756095,27962.38328752706,18.153387533967063,495526.1806822455,275927.5190904883,186.34311577173918,488672.77495816664,272111.286341369,111345.93981244584,62001.585649716246,1463103.141095125,814710.5756148867,13.043763123519911,68.38218487819603,119702.18739976284,66654.65698189031,0.0,4.532104817157617,32.960676154907574,25807.348666165213,14370.497401275516,0.0,8.524460922525517,30.168217771344782,147.47071901390018,274076.34309399175,152615.9632720053,0.0,1.4764165993010259,11.711411243628994,12144.098219141455,6762.288298441424,0.0,1.005471378252899,58.16582251363062,393.44738893159445,694235.3129054578,386576.1992459651,0.0,2.676556154767449,46.26263578850748,69308.51952976268,38593.577072661996,0.0,10.591477820288393,0.45011218305960843,0.0,1.2161967320561062,0.0,0.016600344742311878,0.018965245775219727,949.7958386996671,93544.48380955224,94494.2796482519,385779.1315184625,36023.13059532389,421802.2621137864
13,14,MEX-CHL-WECC_low,587922.2156791057,311787.7034933175,238.6776060548152,49283.0712915685,26135.864931292945,17.81597812111591,472524.9104763922,250590.04873738717,177.693465109558,508269.34102831664,269546.0834257307,112761.16642831666,59799.65408060373,1442796.969841625,765146.0377533488,16.05095486712557,84.4331397453216,147799.1897238642,78381.0659186398,0.0,5.181370133289226,38.1420462881968,29864.226169824695,15837.636758357983,0.0,7.748236219512431,37.5887761731061,184.66949518700628,343210.7760802163,182012.00232688003,0.0,1.7562035228818837,13.077614766510878,13560.777167909508,7191.569663485642,0.0,0.9397934311994327,66.86308672686447,458.39267565845887,808830.8413571623,428940.2642321003,0.0,2.8002252702757255,47.14506105878321,70630.52784243334,37456.87692218932,0.0,9.618899020784614,0.4493891752083298,0.0,1.114696849125485,0.0,0.014847585919276228,0.018155471923135852,1361.9741087383766,97697.6456722709,99059.61978100927,370416.3124564976,35513.68402048398,405929.99647698156
14,15,MEX-CHL-WECC_low,561592.6347133522,283642.4424320328,227.98863872931014,46914.4217386159,23694.97095349119,16.959704201774887,459343.12949854735,231999.4941383867,172.73644319105807,509270.1742509625,257216.04443060467,113280.10695893875,57214.15173686459,1439885.2529447917,727239.8972532604,19.75144363683947,101.82358338216106,178240.95093535364,90023.79222889373,0.0,5.923648622711477,41.70469491090828,32653.687003371913,16492.33085254942,0.0,7.048798336878445,46.83458946434299,231.19708465134926,429682.9358325783,217019.08083806507,0.0,2.089011201338497,14.859625967849375,15408.626125347288,7782.403255602423,0.0,0.8520237655456371,76.860812302559,533.8660879610179,942003.1776844965,475775.61666838237,0.0,2.9296084635936457,48.68726952237685,72940.99251000202,36840.15777648817,0.0,8.905300582501962,0.48908779625014387,0.0,1.020870145787884,0.0,0.013241143665638857,0.017583379558124862,3220.1540555039232,109980.82295799757,113200.9770135015,365346.65338970977,25003.337963235157,390349.9913529449
15,16,MEX-CHL-WECC_low,545600.1485096505,262443.0001541143,221.49620109016584,46258.27236783953,22251.019937079873,16.722504235791046,456343.83884721715,219509.18909398167,171.6085569423347,533221.0742550668,256488.45377912186,117642.14743153541,56587.88437070722,1451699.4268292082,698292.2455937101,24.305066519016922,125.67464990117797,219991.95434697336,105819.89148334228,0.0,6.772265270127298,48.02296018103558,37600.72370932917,18086.59100478185,0.0,6.5219709968298964,58.35462054396076,289.25770519531,537589.3911808886,258589.68891032235,0.0,2.4848872824008748,17.050513250250248,17680.457400934847,8504.602311918694,0.0,0.8001021748975159,88.35345116419134,615.4395391252092,1085938.9921971618,522355.2227305113,0.0,3.0649697512066676,44.97223927358352,67375.30775893742,32408.67502119009,0.0,8.425860223372474,0.5287025757659407,0.0,0.9466331043073077,0.0,0.011878379724856346,0.017029665892351442,3978.5246917171676,124509.9205616411,128488.44525335827,361148.17322269036,18914.008912494453,380062.1821351848
16,17,MEX-CHL-WECC_low,524233.0025039026,240157.17865518425,212.82182356050424,45661.44819822343,20918.035530419605,16.50675050800235,451189.936452114,206695.30849528103,169.67042679275409,539175.450283375,247002.48614971535,121856.78840625835,55823.998801775,1470013.177504125,673429.9740938288,29.908510453989837,155.1091603551678,271516.7088230067,124384.9327250034,0.0,7.742453985728887,55.442414166764465,43409.96242222387,19886.60395483446,0.0,5.968146046759979,72.70826493359301,361.118970128903,671144.5323967611,307459.0432124867,0.0,2.9557834837266737,19.159296733976923,19867.151490702334,9101.371007039359,0.0,0.7521707216028275,101.56453072462641,710.9776698498357,1254515.3913394245,574707.9552881406,0.0,3.2065853483668474,42.15242462195037,63150.793190712626,28930.1059835615,0.0,7.933999416591367,0.5662520421627331,0.0,0.8976495733046287,0.0,0.010519378278932501,0.016510229101258427,5301.697476480431,139192.93948326152,144494.63695974194,362175.14586756425,16240.51144894597,378415.6573165102
17,18,MEX-CHL-WECC_low,499958.32463313267,218130.16098090936,202.9670811346635,43676.70170046785,19056.00027768161,15.789258694824229,438444.4727447164,191291.87115980848,164.8774824201235,548748.3695133375,239417.0959505278,120833.59920888333,52719.29908693368,1456749.3513940417,635574.9166924849,36.80380783473593,191.74796818990376,335652.4987125731,146444.0733766031,0.0,8.851631076170094,64.29404524293457,50340.55839584357,21963.41888058747,0.0,5.420752630536576,90.59251418952783,451.0274843184308,838240.7325567221,365721.6550349962,0.0,3.5159164218622063,21.991213155839127,22803.695213748775,9949.176687046147,0.0,0.6852156579848753,116.75100140846628,826.0498712583019,1457559.5288757286,635928.3944441219,0.0,3.3547442327326125,43.82836885468298,65661.61453941747,28647.944926728735,0.0,7.342738474469252,0.5948304913602439,0.0,0.8301718274353843,0.0,0.00908521900529541,0.01603269130571517,5898.456282854974,153478.11099993763,159376.56728279262,354780.70444276254,12687.323685958745,367468.0281287213
18,19,MEX-CHL-WECC_low,476983.8506614348,198196.64198805313,193.640179885321,42350.858362408,17597.65640094779,15.309962350585591,427863.330678704,177786.05135739752,160.8984333650572,557374.1283655042,231600.46282462685,122766.05182807083,51011.83025109535,1464750.86388925,608634.2381809726,45.28879073465864,237.03675892456238,414929.979028317,172411.97660999728,0.0,10.119707892747739,74.4137531356823,58264.02540120716,24209.905989925264,0.0,4.925384750045097,112.87580077278577,563.1942850912167,1046704.2619808909,434927.2403908853,0.0,4.182196819752409,25.46440997559154,26405.2119256163,10971.910951246757,0.0,0.6327765288652809,134.2082342391429,958.7015054974448,1691622.4592550758,702904.0720582112,0.0,3.509748734049904,45.78151758873288,68587.73072089233,28499.618785019764,0.0,6.8243175813536965,0.6143290468536905,0.0,0.7769273017695246,0.0,0.007792755679944378,0.015454461505130069,6078.692655690008,166752.28843279008,172830.9810884801,349862.5769190454,11232.236049632875,361094.8129686783
19,20,MEX-CHL-WECC_low,457328.09472971415,180980.25658227532,185.66057196123273,40168.93600340807,15896.21199377727,14.521190872040023,412204.2874838219,163123.2337852018,155.00983451257875,578293.2385530584,228850.27160857557,124282.192960175,49182.68400683695,1443234.6822733334,571136.9717196944,55.72995531923589,292.7667142437983,512484.59164103377,202807.5553601685,0.0,11.56944826928434,85.98320140496665,67322.60126164586,26641.83939392526,0.0,4.497540356326125,140.640167833744,703.6504529249606,1307743.9660135265,517518.69443518086,0.0,4.974740050811741,30.255150026403278,31372.94950302243,12415.341450114624,0.0,0.5715959908722428,154.27576569190552,1112.9772711893504,1963841.0264177376,777158.5803359316,0.0,3.6719151510794124,49.4534327398123,74088.82244691628,29319.462877622213,0.0,6.261485328844971,0.6143046369745397,0.0,0.726419675397708,0.0,0.0065795739303102585,0.014922038075678469,6719.045675323486,174746.27380001952,181465.319475343,342610.13340153225,11891.111487699916,354501.24488923216
20,21,MEX-CHL-WECC_low,443865.58846026607,167288.2720999097,180.1952252160376,37737.52370617517,14222.875794527952,13.642228032353447,410860.6977031532,154849.07589018156,154.5045762319681,592898.8277211043,223457.33257581515,127410.57502744166,48019.70573464411,1452925.4120857916,547592.307214055,68.57829210058792,360.2630063443827,630636.0344503648,237680.08890507763,0.0,13.226877166243941,98.30107857120399,76967.17740329004,29008.119689720465,0.0,4.157280849954861,175.23381161312312,876.7292645380813,1629413.298550698,614108.7354771624,0.0,5.917473433163685,35.98862345956259,37318.25046297313,14064.85611871505,0.0,0.5114261678196361,177.3439015478866,1279.3955727372331,2257485.0177071956,850822.360917211,0.0,3.8415743970286833,51.738407136829444,77512.06433362288,29213.481843117865,0.0,5.943881778044602,0.6188969978483236,0.0,0.6895123067474705,0.0,0.005646396060016513,0.014554320907689381,7929.574399381713,184033.42150033504,191962.99589971674,341550.4916472057,11764.029360680703,353314.52100788645
21,22,MEX-CHL-WECC_low,428744.4873413994,153894.56011309495,174.05654203701266,34753.17449338334,12474.386631434661,12.56337683888155,407550.58077979117,146287.16917589188,153.25980345282122,592351.6925559416,212620.11722510034,127482.87813020418,45759.005727289885,1462672.6639306669,525015.1846869552,84.38876579916693,443.3203210123187,776026.8590198273,278548.9158014681,0.0,15.121747856841749,112.3836038943185,87993.4269682464,31584.568748843343,0.0,3.8244337133705075,218.3365478398644,1092.38074117927,2030204.5098220373,728726.4074602484,0.0,7.038858608597038,42.80861332313569,44390.21002735409,15933.52695412701,0.0,0.4485539944931271,203.86130819165948,1470.6976269069582,2595036.225752108,931468.4392003949,0.0,4.019072674802283,54.12895778418134,81093.47562601698,29107.883898156,0.0,5.615232988816606,0.6089930045348865,0.0,0.6489680791929894,0.0,0.004787825591448543,0.014228060724612175,8372.962556869188,189962.67025580406,198335.63281267326,339595.1304812469,9570.991712606696,349166.1221938536
22,23,MEX-CHL-WECC_low,419978.8123723648,143569.70286860535,170.4979585011846,33544.06223023325,11467.03334912685,12.126279128416034,397475.78523458017,135877.04594249494,149.47116651324916,610285.8149053374,208626.1271513834,133801.64498294168,45740.075088596524,1469465.6426253335,502336.6404976899,103.84428621611472,545.5261949226567,954937.004900129,326445.09202095366,0.0,17.288076041823956,128.4835793040211,100599.287265594,34389.853383149326,0.0,3.567850685987719,242.98720691910228,1332.022422649672,2475581.844044651,846277.3342510449,0.0,8.372750815260458,50.921018879987486,52802.33456354189,18050.47126361946,0.0,0.4123315851679038,234.34373900010306,1690.6041851950258,2983059.8919343776,1019758.6395014385,0.0,4.204772183465994,56.62996278669446,84840.36447284262,29002.667657983242,0.0,5.215640408502667,0.5888711679588453,0.0,0.6158299929917881,0.0,0.004055041483496726,0.013744528569472454,8115.6535141208815,193255.85915707797,201371.51267119884,339598.4464408698,8305.135186061845,347903.5816269317
23,24,MEX-CHL-WECC_low,413988.43958081095,134782.75685909702,168.06605883974282,29666.804017163096,9658.660122685022,10.724638652616493,388260.5055072342,126406.47976730911,146.00575135650058,620656.3219174292,202067.88917768563,132415.26990309168,43110.612329782954,1455159.3366177084,473758.12536500714,127.78520550230476,671.2952581717816,1175094.228670551,382576.9624625342,0.0,19.76475048105311,146.89002291023746,115011.05192773994,37444.29835717585,0.0,3.349486290705422,267.2859276105832,1595.1399168371793,2964589.2964608106,965185.2083999108,0.0,9.959420996008253,60.570758136977645,62808.59076001381,20448.674908993424,0.0,0.34730610069150725,267.2859276113985,1941.2942077830885,3425400.777068473,1115212.2038674962,0.0,4.399051857333682,59.24652563991158,88760.37669268464,28897.83174285164,0.0,4.852112725868146,0.5450435232815787,0.0,0.5752547145108187,0.0,0.00342805024753576,0.013449312489642548,7737.3369757023065,187965.9967297916,195703.33370549392,335248.93432140275,5981.334898691214,341230.26922009396
