,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Discounted_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh
10,11,fast_slow_2055,90.57788347002177,70.83001347,124817.939844841,76627.3875504011,61.762465645535954,223263.20796160228,137064.24239565438,7.37405624088618,0.0,17.319000000014608,0.38137340294244443,30250.536368329682,18571.205203234334,21.730411454174483,266.2381951415247,10.201256385915956,240150.5806742322,147431.62432142042
11,12,fast_slow_2055,86.45992866002148,72.25401668,127062.78773828,74290.98040415844,61.93807614449863,213112.9619423754,124602.73508357302,6.703627147496208,5.453172934912717e-13,16.539000000015154,0.3632127647070996,28888.135631147354,16890.294603851813,35.28951115880032,300.7477063003251,10.799501435806818,271347.02030776534,158650.9829292673
12,13,fast_slow_2055,82.5645659900207,73.9275404,130432.360147461,72629.61867131776,62.91910699792115,203511.3778408197,113322.7502066398,6.0967639611172295,0.0,16.410000000015152,0.34591691876866637,28662.815509228574,15960.528185858544,30.77577122508759,331.3944775254126,11.165984954916864,291593.9956720849,162370.44770612216
13,14,fast_slow_2055,78.89179548002062,75.53656677,133089.11716058,70580.00036878863,67.0128308987695,194458.45570623703,103125.4708745298,5.548150333049721,6.16193659516274e-13,16.41000000001577,0.3294446845415968,28662.815509229655,15200.503034151565,31.61103643878704,363.0055139641997,11.479513817870448,328457.13561091066,174187.8317862628
14,15,fast_slow_2055,75.4416171200205,77.30705207,136002.86161002002,68690.6869149056,65.66172267308845,185954.19551397723,93919.50487917292,5.052869362499498,4.4926220782965916e-13,14.04900000001622,0.3137568424205751,24538.933277833356,12393.828799328903,65.43205203884247,426.07656600304216,12.571769109155952,374169.9735253933,188981.26260085776
15,16,fast_slow_2055,72.21403092001987,78.74846388,138771.977381055,66751.6938561808,66.97649483266667,177998.59728868573,85620.36873206681,4.6063758377851975,0.0,13.59500000001622,0.2988160404005477,23745.946182088217,11422.206123932423,13.148065274254538,438.77063127729673,12.282309002092308,395777.25437941,190375.62639199544
16,17,fast_slow_2055,69.20903686001972,80.49675056,141260.65096157,64713.13180950076,64.14351381239953,170591.66098107008,78150.00545107895,4.204470293268022,7.651236742949382e-13,13.435000000016986,0.2845867051433892,23466.479364205803,10750.264577316102,35.686782801667796,474.29741407896455,12.48695189344825,427930.7451192564,196040.00495349642
17,18,fast_slow_2055,66.4266349600193,81.87527812,143982.32184641,62819.01009610903,67.4666523553114,163733.38664042414,71436.33424252481,3.8432747822477893,5.665111889245718e-13,13.272000000017552,0.2710349572794255,23181.77254348772,10114.130573672006,29.194008925055915,503.32842300402046,12.501016570761209,442878.6716514217,193226.49745501167
18,19,fast_slow_2055,63.86682521001939,83.57353348,147451.046786692,61268.95552170213,72.48656501770436,157423.774242097,65412.82976478695,3.519210241345572,9.602519209327788e-13,13.272000000018513,0.25812853074232167,23181.772543489402,9632.505308259753,49.48282427842289,552.8112472824433,12.8795011200082,500198.4593374343,207842.79138759678
19,20,fast_slow_2055,61.52960761001965,85.50179653,150419.51141451,59526.108464575256,70.43209891049965,151662.8237860973,60018.12938919125,3.2289753611384877,2.7680958757498408e-12,13.09000000002128,0.24583669594510027,22863.879038151466,9048.013324517728,66.17170403002498,618.8009513124683,13.496897280285225,543415.7943537813,215048.08260496822
20,21,fast_slow_2055,58.00940231731588,86.8149076,152654.16894519998,57533.75079216406,73.61849122261862,142985.95592140898,53889.90298532146,2.8992767806103066,13.089999999968988,13.090000000007784,0.1440033435571973,22863.879038127892,8617.155547150855,7.748014337847238e-12,618.8009513124761,12.854187885986065,558167.1243694541,210367.31886031324
21,22,fast_slow_2055,57.52294887001886,88.57748016,156092.84890581,56028.336289794395,69.59079396049034,141786.90872570602,50893.328293135855,2.7380610621707047,3.823717348644165e-11,13.090000000017461,0.13714604148299417,22863.879038144798,8206.814806816406,48.78042132722567,658.0376859928119,12.778077609077519,593708.818400965,213107.24718502836
22,23,fast_slow_2055,55.85350773001871,90.47568759,158772.3036757,54276.29154366399,70.66457107263386,137671.94412131835,47063.13635011725,2.5319967356363016,1.4575163922640722e-12,13.090000000018655,0.13061527760286243,22863.87903814688,7816.014101730621,56.435552878559605,687.8971370263391,12.37034657085547,605280.6802778305,206915.122524199
23,24,fast_slow_2055,54.406658740018706,91.76309045,161900.103768348,52710.02819249564,77.6635299280628,134105.64145925007,43660.94880460318,2.348959045687691,1.5584712207884669e-12,13.090000000020009,0.12439550247892874,22863.879038149247,7443.822954029934,73.63940263916444,738.6151298719487,12.349254675057612,668318.8010762478,217585.42475493412
24,25,fast_slow_2055,53.18240190001863,93.55966342,164844.30705548002,51112.92981068419,76.21578888907636,131088.0007395108,40646.1824524306,2.1867646159407275,2.335140731029965e-12,13.090000000021128,0.11847190712279634,22863.8790381512,7089.355194314829,97.31028872478433,804.2476388950093,12.47728443782468,706270.5198179266,218991.82417418546
25,26,fast_slow_2055,52.18073722001864,95.42187963,167871.47280529002,49572.911208387595,79.95022835487192,128619.02198673718,37981.553685738865,2.043407588292725,0.0,13.090000000021128,0.1128303877359965,22863.8790381512,6751.766851728407,5.834057546548721,787.5141106579158,11.530530107827836,710348.7569209149,209767.95679080585
26,27,fast_slow_2055,51.40166468001835,96.71823599,170068.04873992997,47830.06301917275,79.8537789356828,126698.70515163643,35632.83695409118,1.9170466281300842,9.549520391147406e-13,13.090000000021531,0.10745751212952294,22863.879038151907,6430.254144503444,51.1583499765132,812.5467829491689,11.183334358452214,733113.316560909,206181.32795140494
27,28,fast_slow_2055,50.8451843000183,98.72086847,173241.45441976,46402.43234748899,74.6200619293784,125327.05028350705,33568.6397436956,1.8059928182108045,5.604438234074504e-13,13.090000000021762,0.1023404877424042,22863.87903815231,6124.051566193864,75.62280841868481,853.7248309852979,11.025088561754503,751192.4656390469,201205.63916706239
28,29,fast_slow_2055,50.51129608001851,99.97664115,175814.59573241998,44849.184688223824,82.76479583141133,124504.05738235141,31760.192836735176,1.7086983746163025,1.5802383439815948e-12,13.0900000000229,0.09746713118325011,22863.879038154297,5832.43006304228,70.82748909329378,899.0329425865493,10.948554408492159,813469.1451847996,207510.8029488654
29,30,fast_slow_2055,50.40000000001852,101.5176223,179110.288226709,43514.185593806826,82.51005632995066,124229.72639886454,30181.154998453778,1.6237461389167867,2.7965021257524727e-12,13.090000000025144,0.09282583922215837,22863.879038158215,5554.695298136457,110.449372814406,968.5799110443064,11.094241732673463,850583.0843325194,206646.03111882316
