EL_Demand_MY_y1,EL_Demand_MY_y2,EL_Demand_MY_y3,EL_Demand_MY_y4,EL_Demand_MY_y5,EL_Demand_MY_y6,EL_Demand_MY_y7,EL_Demand_MY_y8,EL_Demand_MY_y9,EL_Demand_MY_y10,EL_Demand_MY_y11,EL_Demand_MY_y12,EL_Demand_MY_y13,EL_Demand_MY_y14,EL_Demand_MY_y15,EL_Demand_MY_y16,EL_Demand_MY_y17,EL_Demand_MY_y18,EL_Demand_MY_y19,EL_Demand_MY_y20,EL_Demand_MY_y21,EL_Demand_MY_y22,EL_Demand_MY_y23,EL_Demand_MY_y24,EL_Demand_MY_y25,EL_Demand_MY_y26,EL_Demand_MY_y27,EL_Demand_MY_y28,EL_Demand_MY_y29
48.2745959,47.8325399,50.4042178,52.0213855,43.4421707,54.2745628,56.7210634,46.526181,50.4895085,55.3693464,48.8243576,62.8752267,60.1148044,64.3610804,65.9210259,62.1294921,69.1351738,70.7396733,70.8412317,72.3814881,71.4148336,75.0914464,77.2959163,64.1924486,79.8705198,83.1449894,67.9465294,73.3530479,79.9173138
48.6929651,47.7148607,50.8989247,52.7071948,44.1294468,54.9166175,57.1473422,47.0161281,51.2992155,55.619838,49.5319896,63.5185582,59.9241333,64.9571653,66.3423604,62.0226204,69.7106036,71.0518656,71.4519528,73.0087784,71.2391364,75.8284533,78.3149253,65.2080042,80.8153683,83.7698533,68.6620449,74.5294205,80.2788607
48.9377135,46.9425855,51.2288322,52.8386394,44.2386221,55.0919376,57.4719871,47.4367666,51.5797575,55.1090689,49.8947488,64.1018969,59.4826525,65.5290994,66.5353615,61.5971476,70.2474803,71.0150646,72.0135455,73.3757467,70.0861159,76.3199446,78.5102322,65.3693274,81.0733696,84.2457364,69.2763426,74.9370024,79.5416423
49.2543948,46.560997,51.758732,53.6104401,44.4748466,55.9864693,58.3671493,47.8267856,52.1518186,54.9178779,50.1946105,64.9798825,59.5144356,65.9402432,67.006587,61.1083342,71.3428693,71.5458697,72.1875385,73.8505693,69.5163974,77.1093814,79.6570114,65.7183852,82.3897637,85.5579166,69.8459238,75.7681141,79.2656869
49.6873103,46.4660032,52.0706752,53.7749316,44.6436613,56.0252603,58.4158253,48.0806905,52.3741714,54.8568716,50.4362064,65.5315895,59.640058,66.0157226,67.1208545,61.3580609,71.3992655,71.5322834,72.7809297,74.4996698,69.37457,77.5741096,79.9014208,65.9678347,82.4468486,85.6292687,70.2167249,76.0911567,79.1776335
48.9342487,45.5114592,51.3653233,53.1498841,44.6871449,55.2818435,57.4512107,48.1564028,52.2317871,54.5883674,50.5219869,64.7698457,59.4317394,65.4374286,66.1410438,60.9015263,71.1295268,70.6754829,72.5829307,73.3705518,67.9494188,76.523287,78.9726947,66.0320885,81.3528354,84.2152812,70.3272946,75.8842955,78.7900881
47.8716091,44.9286547,50.0860928,51.6386799,44.9762645,53.9814817,55.998989,47.8405222,52.3686722,53.8385799,50.4613284,63.067595,58.7589478,63.9660558,64.5970002,60.0247542,69.3895076,69.2391346,71.1783265,71.7772616,67.0792814,74.6175085,76.7272737,66.4593068,79.4392213,82.0865313,69.8659847,76.0831672,77.7078828
47.6273325,44.6504698,49.7049986,51.25511,46.1804423,53.1841093,54.958937,48.2924794,53.0332097,54.0918395,51.4662705,62.1698241,59.0114894,63.0863029,63.9235487,60.5602282,68.330123,68.6856451,70.3697559,71.4110006,66.6639463,74.0497602,76.1573468,68.2386636,78.2658069,80.5619634,70.52602,77.0486322,78.0734249
49.0254395,45.6971659,51.3873572,53.0038631,49.3436274,54.8744969,56.5777555,51.3351802,56.0218552,56.8811942,55.0445077,64.1232928,61.6686765,64.0910969,65.0578673,63.6418726,70.2665676,70.5889662,72.2021123,73.5072805,68.2266822,76.5561127,78.7557295,72.9127532,80.7533836,82.9349205,74.9695602,81.3906482,82.0994384
49.2036371,46.4558282,52.1649295,53.7200947,50.5229081,55.9917043,57.4821726,53.0839755,56.8832068,57.3376501,57.1241141,64.9262646,62.5088017,64.4649382,65.3813868,64.8026748,71.530075,71.0313869,72.8529247,73.7744647,69.3593785,77.7145283,79.8199414,74.6553206,82.3974675,84.260667,77.5234895,82.6420521,82.7582637
48.6023845,46.5517617,51.3142413,53.0053234,49.6572114,55.5519812,57.0865475,52.5466163,55.8478803,55.9588451,55.9887816,64.398189,60.6866591,63.593458,64.6292485,63.2100298,70.5922822,69.9938212,71.5974369,72.8729645,69.502609,76.4471857,78.7578994,73.3761214,81.7503704,83.6807371,76.7387337,81.137891,80.7681664
47.2362445,46.0826258,49.5853952,51.1317734,47.2310737,53.3703318,55.5205576,49.8074615,53.1044806,53.481106,53.5551179,62.4343948,58.2720906,62.1016714,63.208068,60.6585336,68.7746346,68.348557,69.1437818,70.824615,68.8021806,73.8715768,75.9740872,69.7911321,78.5398522,81.3852191,72.73849,77.1521773,77.191923
45.0488977,49.1810085,49.8473941,50.7386426,50.7668994,53.0221606,54.4344707,56.0186458,51.7721815,57.0645491,59.7635883,55.3579194,63.2821004,58.6946948,62.8832508,67.5299026,63.4051287,68.5925439,67.9308318,67.5449724,73.4281212,74.2618988,75.3899542,75.0158552,78.027483,79.7931706,81.8092626,75.2165633,82.3640836
43.2116657,47.5581801,47.9816756,48.6309133,48.8868776,51.0741596,52.0768384,53.7387587,49.6091792,54.5232898,57.6621663,53.3912419,60.6940368,56.8120486,60.7169886,64.8830968,60.7155094,66.0684902,64.9959252,64.7902816,71.0052095,71.4823795,72.2581872,72.2378356,75.1608021,76.337218,78.4797305,72.0740725,78.6961585
42.067331,46.1154839,46.5500233,47.0156924,47.3853351,49.3414693,50.6666352,52.2573207,48.5150746,52.9930788,56.0473389,51.8789486,58.9862608,54.7165887,58.7040716,62.9410164,58.8875685,64.3730647,63.3266618,63.0745004,68.8512384,69.3495253,69.858213,70.019077,72.6109727,74.2700612,76.3162483,70.4845164,76.4875292
41.2456881,44.9762681,45.3582536,46.3193939,46.4570707,48.0085668,49.5860037,51.081436,47.5377672,51.8556172,54.8135287,50.8560029,57.6937851,53.4349745,57.4703883,61.4839055,57.8963119,62.8471166,61.8278148,61.8425535,67.150369,67.5740448,68.8236187,68.6474244,70.6494716,72.6860096,74.598994,69.0646476,74.8457747
40.7701532,44.2478261,44.6723514,45.6989518,46.0047348,47.4697409,48.9348183,50.564032,47.2810557,51.1669824,54.1352565,50.2997975,56.9590188,52.4592174,56.9275291,60.9464068,57.1459467,62.437068,61.1023114,61.1295506,66.0627922,66.552198,67.9017354,67.9790289,69.8565346,71.7314645,73.8433805,68.6916875,73.8518341
40.9830609,44.6005939,44.4671934,45.5850685,46.1272017,47.2471282,49.2168539,50.6491594,47.6006022,51.4528795,53.9620778,50.964499,57.202084,51.6376689,56.6358467,60.8557324,55.9726657,62.5646509,60.655171,61.4487782,66.5894807,66.2465566,67.7325221,68.1599925,69.5289375,72.1448885,73.9677,69.1559366,74.2644835
42.1600014,45.4594749,44.5452128,46.6757718,46.9701743,47.2929189,50.4851911,51.8060682,49.8056589,52.5833822,55.0235345,53.3876506,58.4704005,51.1240956,58.1798646,62.0795769,55.3414355,63.6625691,61.1694786,63.2134476,67.8718053,66.3627888,69.3531424,69.4056134,69.5963232,74.00409,75.657242,72.3595256,75.8961939
43.1379753,46.0896901,44.6068288,47.3551586,47.8517795,47.1477703,51.1499392,52.4596706,51.3390937,53.8097456,56.2968925,55.3642229,59.0972435,49.9648119,59.0124766,63.110783,54.1838176,65.0434842,61.09358,64.6797925,68.8127279,66.4545834,70.3626084,70.7083198,69.3827224,74.9785159,76.6117586,74.587357,77.6662648
44.7378306,47.9129677,46.0280698,48.7626251,49.9644769,48.6950551,52.8038476,54.8666948,53.8992585,55.4213466,58.3995925,57.9811253,61.2254858,50.5435483,61.5208022,65.0688193,54.7753353,67.1436622,63.1729597,67.0785678,71.5349138,68.5719268,72.4538909,73.8301532,71.6597088,77.4029098,80.126961,78.3068603,79.9923682
46.1119393,49.7863346,47.6335522,50.8470692,51.5756951,50.4482683,54.9240306,56.7099004,56.5603474,57.8770492,60.7708541,60.6109906,63.4422099,51.9627392,64.4002451,67.5367044,56.3156278,69.993835,65.6275632,69.1388653,74.3318839,70.9637504,75.5510598,76.2109745,74.2397396,80.5107957,82.8187664,82.1729898,83.5368051
47.4856195,50.7475617,48.8441716,52.1148759,52.9408535,51.6295102,56.104194,58.1657815,58.3030506,59.4084795,61.9592938,62.4965708,65.2548827,53.2321838,65.8007975,69.130802,57.471041,71.4641076,67.3685694,71.1985203,75.767013,72.7673131,77.4348289,78.2282048,75.9780567,82.2407468,84.9449256,84.7048543,85.7471942
48.6520393,52.228195,49.8588405,52.9385566,53.8329674,52.4500154,57.4020263,59.2620001,59.7687631,60.7280415,63.3374846,63.3594981,65.9746131,54.3380274,66.7720177,70.2330583,58.2051036,72.9744733,68.8655234,72.9474154,77.9776249,74.2789515,78.6586939,79.5464394,77.1855134,84.143184,86.545836,86.8342963,87.6517832
49.3376469,52.8162286,50.3643402,53.8603219,54.6888854,52.886018,58.0457741,60.0116883,60.4638241,61.3778785,64.1396811,64.7437716,67.0117292,55.0637504,68.3309793,71.1399497,58.9658443,73.6525753,69.7749642,73.975395,78.8555696,75.0320374,80.0282979,80.8111891,77.8271354,85.0868264,87.6406758,87.844107,88.589725
49.9166098,53.5807972,50.5434904,54.3932723,55.3083534,53.2086061,58.8455265,60.4125145,60.729331,62.0248763,64.7648642,65.0723388,67.709034,55.3958285,68.6386059,71.7268981,59.7271648,74.3170781,70.0024224,74.8434746,79.9970841,75.2989326,80.8201817,81.7265477,78.3018564,86.2591493,88.2260397,88.2298452,89.5235689
50.1616612,53.7784255,50.282421,54.8837971,55.3148893,53.0739497,59.2191886,60.4925899,61.556317,62.2738288,64.9056501,65.7378813,68.3152592,56.0995027,69.4201573,72.3304425,59.8770201,75.2391369,69.7117267,75.2108974,80.2921466,74.9099954,81.5490273,81.7362055,78.1036959,86.8068847,88.3429813,89.4313215,89.8828943
51.0058195,55.0077679,50.1767491,55.3807699,56.2415838,52.8922263,59.9486891,61.1278662,62.1967348,63.1035689,65.1783947,66.4218766,69.0207412,56.6995007,70.5066663,73.2631705,60.4229637,76.0395276,69.2627424,76.4766031,82.1275768,74.7525669,82.2874539,83.1055383,77.8362716,87.8762284,89.2707347,90.3617445,91.0804992
51.335127,55.1458677,50.0690699,56.02083,56.2971689,52.7050926,60.5647359,61.1647653,62.2982787,63.4107883,65.2402852,66.9882906,69.3387178,56.7488348,70.4262175,73.493257,61.0617402,76.4625147,69.1593431,76.9703571,82.3337623,74.5921481,83.2384865,83.1876738,77.5608853,88.7792652,89.3246219,90.5092712,91.5239242
50.5998247,54.6733615,49.5607347,55.4520394,55.2063667,52.4202059,59.7515807,60.373843,61.5493942,62.577613,64.1716881,66.2848388,68.3438793,57.0328369,69.6015432,72.5887743,61.0044613,75.9389691,69.1793234,75.8678667,81.628302,73.834838,82.3933495,81.5758468,77.1416457,87.5872956,88.1695641,89.4212637,90.3213611
49.5011143,53.0231596,49.0412846,54.2842237,53.5529665,51.8129996,58.494903,58.7209561,59.8047717,60.9826475,62.6503773,64.4868579,66.093943,57.1092517,67.6167449,70.866749,60.8001298,73.9395158,68.6601292,74.2204931,79.1645212,73.060969,80.6581519,79.1326952,76.2480801,85.7451854,85.755699,86.8866109,88.0192685
48.9482988,52.3821695,49.0927552,53.6629677,52.6848969,51.8151643,57.4264489,57.5659075,59.1756821,60.3235188,61.322785,63.3830841,65.3851199,57.6016851,66.8140143,69.6969998,60.8913836,73.0959624,68.7210837,73.3916181,78.2075116,73.1376491,79.7350594,77.8499897,76.2512657,84.178984,84.0688736,85.9726461,87.0679156
49.8343229,53.478189,51.1150468,54.6905462,53.6419724,53.8547496,58.7533937,58.5803975,60.4606677,61.2537271,62.0339246,64.8981095,66.8717349,61.838924,68.0892254,70.6199031,65.6353744,74.440089,71.3662656,74.7200961,79.8438883,76.1504288,81.2618858,79.2642151,79.2527221,86.1240959,85.5504281,87.8395212,88.4105312
50.9465911,54.7526039,51.7374612,55.7615189,54.285037,54.517963,59.9955305,59.5283192,61.9412197,62.085405,63.1947878,66.5921378,68.1833851,64.0337435,69.3392558,72.0769236,67.885367,76.1093502,72.5325204,76.3877978,81.7466123,77.0776924,82.8531893,80.2144413,80.2287079,87.9448912,86.9347667,89.9905225,89.610933
50.5805675,54.2439067,50.9124058,55.2626077,53.9393761,53.5480179,59.691471,59.3139498,61.5450264,61.5996007,62.8287377,66.1575327,67.5626485,63.3715016,68.9912737,71.3622664,67.0832472,75.5613875,70.7938552,75.8389931,80.9871183,75.8485372,82.1118827,79.7036744,78.8013354,87.4991833,86.621703,89.414918,88.9097475
49.3003071,52.7156534,49.137498,53.5290704,52.7897173,51.3837768,58.0290681,58.2010643,59.6253853,59.7980995,61.8878645,63.9389172,65.4946623,61.0534946,67.1465973,69.805132,64.4110025,73.5644774,68.4021772,73.9194087,78.705409,73.2043062,79.5361082,78.0048778,75.6164351,85.0623377,84.9964524,86.6259917,86.3095519
43.7594381,46.2507248,51.0068635,50.0968196,50.8606676,56.3816618,52.4519205,56.695048,58.3132145,56.1364262,63.1283691,61.9036968,62.0432699,64.2859138,57.7959633,68.6060605,68.8720321,66.443599,69.3901585,65.6115953,69.0531555,75.989259,74.4363023,75.154412,82.9713295,76.8870348,82.797076,84.7196208,81.0244779
42.0478138,44.9908959,48.9088692,48.1024423,49.0339758,54.1793937,50.4032034,54.1158343,56.1564955,53.7472424,60.5047493,59.454069,59.6103069,61.6339013,55.5404179,65.9801325,65.8411594,63.8494613,66.6903868,63.0452368,67.1722086,72.8636985,71.4729591,72.4551955,79.7304688,73.8839077,79.0304092,81.5862587,77.5760509
40.7632658,43.5441232,47.4527654,46.6978734,47.5088577,52.5406596,48.7620401,52.738149,54.8289747,52.2905747,59.0569928,57.8382836,57.5433611,59.6559633,53.9867484,63.8285655,63.8272747,61.9056636,64.8288847,61.1192239,65.0121511,70.694417,69.3859819,70.2016005,77.3189055,71.4781963,77.0184467,79.6575868,75.4735704
39.9435312,42.4705625,46.4183117,45.6048625,46.470868,51.2610581,47.6137328,51.5613274,53.1582191,51.2055815,57.4765054,56.4110012,56.3195861,58.5792824,52.9314792,62.3547774,62.5234611,60.4654318,63.5844599,59.8901383,63.4093059,69.1533034,67.761933,68.6678119,75.4358422,69.7949416,75.2998242,77.2302505,73.9075461
39.3129379,42.1414499,45.8613602,44.6907764,45.9487932,50.721299,46.9620471,50.8107311,52.5536932,50.7786685,56.7811914,55.6896874,55.8515724,57.9087503,52.4658793,61.8223561,61.4943137,59.7673949,62.6495367,58.9446456,62.9179349,68.3235654,66.4037391,67.8963666,74.6415319,68.8396633,74.2036583,76.3519727,73.2913614
38.9548126,42.4785884,46.0734831,43.9339577,46.1813112,50.613822,46.1655069,50.9186505,51.9601815,51.0684845,56.7830307,55.0999804,55.9592655,58.1197442,53.4248772,61.6007172,61.8617706,60.065202,62.258638,58.4076832,63.4212887,68.6395829,65.2792209,68.2399476,74.4833687,67.672049,74.361263,75.4896966,73.7096672
38.7218804,44.0855019,47.062843,43.2262507,47.3378546,51.3933009,45.4381732,52.0301388,52.0361923,52.5755199,57.6214182,55.2575482,57.4244674,59.0303373,56.1397549,63.0139757,63.0181071,62.3592791,63.9259675,58.0584316,65.8204391,70.1135164,64.2276754,69.9489172,75.6304508,66.6058815,75.9844733,75.600128,75.8848458
37.9150161,45.428165,47.6706231,42.0795192,48.2791373,51.9128824,44.4870454,52.7882948,51.6359273,53.7516616,58.6445526,55.2910624,58.1895195,60.2457872,57.9908518,63.9511404,63.9420658,63.9557974,65.4729128,56.8486433,67.8250591,71.0189781,62.5238056,71.3398063,76.3950676,65.2116638,77.0916793,75.0186081,77.5824293
38.1419331,47.7435242,49.6174515,42.6580516,50.1323667,53.9921283,45.1180814,55.0045264,53.6541448,55.8610268,60.6776906,56.7660241,60.5211481,62.3605259,61.1570209,66.1668265,66.4110742,66.8304246,67.8202054,57.1888759,71.2819316,73.9193338,63.3834173,74.0782361,79.4548888,66.1366726,80.3282495,77.9507499,80.6269803
39.1830588,49.8867418,51.473458,44.0255563,51.9501239,56.3505465,46.4872953,57.4417432,55.6043261,57.9810056,62.6902329,59.428054,62.9061538,65.0382345,63.4096268,68.8636254,68.8909124,69.7942929,70.5786242,58.7499088,74.4817937,76.6843845,65.4153226,76.7642502,82.9255402,68.1437449,83.8875448,80.7840464,83.6868505
40.3816553,51.4399935,52.5081992,44.9371586,53.1021284,58.0195882,47.7309011,58.4772714,57.291251,59.2335294,64.2177032,60.9861504,64.47473,66.6703716,65.0718933,70.759564,70.8322486,72.1428091,72.3907407,60.5470485,76.8008261,78.2259263,66.7698259,78.466513,85.3817042,69.9666937,85.3998233,83.2348739,85.49468
41.0811666,52.7478973,53.8014432,46.1212089,54.2836234,59.1116859,48.1583401,59.7930968,58.3713659,60.1086091,65.6606511,61.9120227,65.9411517,68.1835331,66.8382879,72.5250515,72.1683494,73.7198964,73.6724173,61.5958749,78.7535497,80.1525818,68.5291457,80.2123524,86.9888366,70.5932582,87.3214461,84.8041053,86.7577257
41.7536134,53.7440913,54.4171032,46.6791405,55.2267606,60.2360046,49.1993191,60.9151127,59.4617894,60.7330249,66.554711,62.5421181,67.1161283,69.4349428,68.062388,73.8477403,73.7611936,75.0515073,75.1625963,62.6041215,80.240885,81.0697828,69.3581477,81.6059818,88.6433855,72.1191851,88.9600308,86.3883134,87.658976
42.2343025,54.4868688,55.0845712,47.6656062,55.8932037,61.3011185,49.5660685,61.6920662,59.5195641,61.1794348,67.4296479,62.9714848,67.8914874,70.0666782,68.6587394,74.7107182,74.4125565,75.3103045,75.9258456,63.3248524,81.3498651,82.0641666,70.8238867,82.5907534,90.2108086,72.6567873,90.0946887,86.4722507,88.3033014
42.5333744,55.0035476,55.6642299,48.1812286,56.3736519,62.1099382,50.2065126,62.5366507,59.3293503,61.8368719,68.2498278,62.9323813,68.4621377,70.473466,69.0152178,75.4565436,74.7812944,75.7482011,76.7951946,63.7732718,82.1212757,82.9277334,71.5900236,83.3006891,91.4010687,73.5955871,91.3281143,86.1959009,89.2522129
42.4427321,56.0360048,56.3611016,48.5008043,57.197883,63.2604728,50.2031245,63.3712202,59.1208651,62.9773834,69.3794693,62.9485374,69.4943153,71.3057783,69.7543218,77.010416,75.642657,76.6890289,77.8109363,63.6373655,83.6627528,83.9659225,72.0648647,84.5186166,93.094197,73.5906206,92.5469141,85.8930058,90.8983695
42.6869505,56.4052036,56.7648843,48.8295821,57.5619559,63.706556,50.4716003,63.4184757,59.4170029,63.423641,69.8250078,62.8972552,69.5712606,71.9034821,70.2180398,77.3862096,75.7599654,77.1726707,78.4866272,64.0035393,84.2139731,84.5674718,72.5533789,85.05659,93.7506537,73.9841678,92.6159257,86.3232459,91.5424752
42.7202374,55.6999361,56.1651226,49.0292685,57.4264013,63.0722404,50.3642867,62.9412179,59.1594249,62.9065999,69.1932385,62.9758628,69.0330733,71.124659,69.3601319,76.6988636,74.6552776,75.8872419,78.1199537,64.0534486,83.1609963,83.6739558,72.8500828,84.8562874,92.817194,73.8268614,91.9189415,85.949027,90.7962041
42.8701645,54.2836263,54.8240554,48.8181723,55.772747,61.2303186,49.6121022,61.1147829,58.562681,61.3886865,67.245768,61.8712321,66.9943204,69.2972314,67.682534,74.6404807,73.1390838,73.7220934,76.1852575,64.278245,81.0464205,81.676054,72.5364257,82.4127603,90.1066194,72.7242661,89.2516279,85.0820551,88.6053247
43.0820549,53.17401,53.7369882,49.0462974,54.568673,60.0110487,50.3242477,59.9357418,57.8710183,60.4125965,65.9628719,61.6393042,65.6764486,67.7222354,66.6778285,73.5008678,71.4121037,71.9384236,75.1720561,64.5959471,79.3897435,80.0565577,72.8753851,80.6335569,88.3123402,73.7681699,87.529764,84.0771817,87.1964857
45.6377247,54.1187896,53.8113512,51.5252005,55.4170241,60.1860365,53.3909193,60.7063764,60.2584443,61.3117239,66.681457,63.7071331,66.7853894,68.0773161,67.5723934,74.3301515,71.6389443,73.1903606,75.7193243,68.4278421,80.8003163,80.1673426,76.5586604,81.8871253,88.5698525,78.2634732,88.6551938,87.5457235,88.4942408
47.0625592,55.3820315,54.9658901,54.0232593,56.3918803,61.3374763,55.4465901,62.2536994,61.6620005,62.1681758,68.1946477,65.0512797,68.7850246,69.2805922,68.6340845,76.0274437,73.1068962,75.1556396,77.0073485,70.5641963,82.6863589,81.8873573,80.2703982,83.3276244,90.2643127,81.2767933,90.9148941,89.5848624,89.7304002
46.3607432,55.0600882,54.7843442,53.6128459,56.0476014,61.2392051,55.8812365,62.0599074,60.427435,61.6780225,68.0488199,63.8638098,68.4519709,68.948037,68.0353714,75.6064815,73.0373073,74.5149273,76.8152964,69.5119144,82.2056919,81.616893,79.660586,82.8188997,90.1196968,81.9139229,90.6318814,87.7912395,89.0229377
44.6524137,53.2929952,53.627926,51.7000325,54.2106409,59.9002831,53.9748695,60.1890681,58.4478771,59.8911334,66.3332319,61.0685528,66.4353918,67.850484,65.9884885,73.6682721,71.7992912,72.2263103,74.9056177,66.9504961,79.5673906,79.8940785,76.8184344,80.1045096,88.1493373,79.1194609,87.8997201,84.9152636,86.4438324
51.3455555,50.3301908,50.3601315,52.1825135,50.4124397,55.3996459,56.407263,51.8929524,58.0330901,57.1203971,56.1269499,62.4180782,59.6172369,64.7608021,68.3574148,64.0166244,69.8664427,69.9566168,72.0564829,76.9859932,75.1438708,75.0257674,77.5353282,74.4920867,81.5261935,82.6850027,75.7841271,84.3126456,82.4446917
49.4328984,48.6689863,48.7221466,50.2123008,48.5288115,53.2463955,54.5300234,49.9146906,56.1857854,55.0588568,54.4467705,59.8736522,57.2548839,62.5100534,65.6682926,61.7940803,66.7794979,67.5491314,69.5202179,74.1182122,72.663663,72.585522,74.6078899,71.7087381,78.3574674,79.9332373,72.8950866,81.6288122,79.4691687
48.090187,46.971889,47.3597096,48.8801093,47.4241217,51.6279492,52.9098125,48.5002378,54.2348037,53.430785,52.5851848,58.3715315,55.2910172,61.0414306,63.7355821,59.8705837,64.5987704,65.5583757,67.097815,72.1049908,70.1298665,70.5557838,72.6284547,70.0763901,75.9757596,77.5582392,70.8294289,78.794353,77.1192922
46.8916514,45.9270836,46.3024774,47.6169568,46.2795048,50.6129878,51.625688,47.634703,52.8353227,52.0951158,51.3279067,57.0138919,53.6601325,59.5400839,62.2094574,58.269987,62.9535665,64.0391717,65.7832445,70.3079423,68.5699535,68.9807352,70.7516011,68.3850435,74.4821411,75.6758958,69.5654077,76.7611345,75.1914549
46.4823826,45.2050988,46.0258961,47.1459117,45.6986864,49.7964386,51.2285157,47.2222776,52.1347711,51.0211708,50.9578791,56.2532628,52.9285239,58.6414658,61.1578352,57.3534093,62.4261929,63.0572302,64.7685482,69.6942968,67.4920173,68.5686886,70.0516992,67.5267957,73.2805062,75.0936979,68.9631044,75.7433469,73.641377
46.315363,44.7830045,45.8804346,46.8563832,46.0210674,49.5264773,51.0204589,47.5559949,52.3154967,50.1533745,51.292261,56.1329782,52.2325599,58.6421648,60.2852868,56.3898628,62.0624764,62.3379876,64.632532,69.4438726,66.861823,68.3519822,69.6215036,68.0031628,72.8832307,74.7887163,69.4504628,76.0059119,72.3888437
47.063697,44.7254041,46.8340092,47.725656,47.6056796,50.6148686,51.6547961,49.359285,53.2449684,49.5510902,53.1692537,57.0284939,51.3787826,59.7739591,60.4388336,55.4206492,63.3486135,62.456533,65.2887224,70.5659024,66.7758246,69.7726033,70.9131116,70.3446696,74.4849088,75.7185641,72.0839759,77.3562831,71.5195371
47.1322531,44.6294589,47.9093345,48.1356042,49.3209882,51.0304294,52.4568443,50.9331219,54.0800193,48.2392015,55.0668284,57.9386807,50.2625817,60.6582534,60.285352,53.878372,64.3339976,62.1606392,66.5875064,70.6686934,66.6325767,71.3746068,71.5222326,72.8793003,75.0964486,76.8942524,74.382397,78.5694764,69.6260233
48.9396228,45.6707946,49.4570452,50.2958527,51.4073008,53.1018583,54.4401577,53.1990582,55.9641341,48.928379,57.3740764,60.1051607,50.8276647,62.8069075,62.2664468,54.7700667,66.2223871,64.3157045,69.2030611,73.3786095,68.1873093,73.6803629,74.7320354,75.9621462,78.1447663,79.801507,77.6915555,81.3067889,70.6207472
50.6255669,47.513071,51.5214665,51.9621738,53.8300937,55.2983159,56.2660115,55.8472776,58.1203836,50.3844796,60.2789061,62.6775369,52.2607751,65.435937,64.417647,56.0696413,68.6874548,66.4569475,71.8227377,75.9064637,70.9378608,76.7559067,77.2079368,79.542193,81.3770762,82.4779483,81.5589978,84.4394689,72.7224091
51.9893122,48.576756,52.8637185,53.3680727,55.5602415,56.7094171,57.6576785,57.3796585,59.6403888,51.4579084,61.7735434,64.0454731,53.6044328,67.3056865,66.2384139,57.8261883,70.1464048,68.2446041,73.638351,77.9512228,72.5259615,78.7555736,79.2968901,82.0987509,83.4536546,84.5179336,83.7968768,86.6477893,74.271742
53.3285309,49.6973545,53.9296514,54.6698018,56.9281842,57.9304152,58.5113181,58.9689403,60.753648,52.3711583,63.5310509,65.7594568,54.5530184,68.5780271,67.0049041,58.5513102,71.6822818,69.5946348,75.156707,79.9592074,74.199035,80.3435844,81.2310627,84.1200953,85.2504771,85.7692475,86.1178534,88.2651739,75.5898806
54.2649319,50.5627266,54.9692097,55.2265747,57.872894,59.2535405,59.8025202,59.9577979,61.8546296,53.2512119,64.5382889,66.7159026,55.433212,69.6663451,68.1489112,59.2141082,73.0501417,70.4500571,76.5278688,81.363219,75.4910509,81.8923028,82.0583431,85.5160486,87.1975901,87.6619656,87.5619745,89.8647213,
54.7449683,50.8042911,55.5757382,56.1922523,58.8769154,60.1951062,60.2489249,60.730144,62.4299293,53.9088505,65.609281,67.5812329,56.4249186,70.342495,68.6175327,60.4763781,74.4815912,70.9893609,77.1810798,82.0829713,75.8517111,82.7958998,83.493194,86.9996437,88.5831994,88.3163313,88.6899037,90.7005381,
55.2650182,50.6103107,56.1839744,56.5762477,59.522747,60.8909962,60.9894664,61.239526,62.9033003,54.2781027,66.4175305,68.381274,56.6994123,71.2034754,68.5456859,61.2694685,74.993368,70.6814263,77.8496864,82.8627185,75.5620949,83.7020409,84.0637531,87.9539586,89.607272,89.4018595,89.4338019,91.3882692,
55.9026269,50.4913698,56.7288341,57.2265699,60.078988,61.9016966,61.6887039,62.3370293,63.8135368,55.0389924,67.6677554,68.9374209,57.1897551,72.0837172,68.2827524,62.0666063,76.1672089,70.5218292,78.8123317,83.8187299,75.3845141,84.5137647,85.0300336,88.7758897,91.0946201,90.426842,91.0365885,92.710695,
55.9524119,50.6459564,56.7890833,57.5426428,60.4348386,62.3628916,62.000559,62.5994734,63.7918177,55.6362568,67.7255839,69.7132766,57.9626278,72.3142265,68.5308745,62.5973327,76.6845167,70.7242911,79.6256152,83.8933761,75.6153146,84.6035231,85.4996703,89.3017134,91.7733153,90.883977,91.4198601,92.6791405,
55.2884159,50.4282075,56.2214057,56.7817044,59.9555812,61.8056276,60.6381668,62.1067,63.3866978,56.0934504,67.4215618,68.348496,58.0569293,71.8655055,68.0550378,62.3121634,75.6704476,70.2917036,78.7616647,82.8978004,75.2902115,83.7578056,84.3690307,88.5935373,90.9532449,88.8869044,90.7002172,92.0905672,
53.5638106,49.6297437,54.7827358,55.3171137,58.3564901,60.2822752,58.9834435,60.0681578,61.910445,55.959048,65.607517,66.8854288,57.8426239,70.190512,67.3840987,61.7110221,73.4468204,69.1741729,76.8284734,80.3119787,74.098091,81.6144968,82.1928703,86.2306357,88.7114775,86.461316,87.7231435,89.9458119,
