,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Fossil_Gen_GWh_loc2,Discounted_Fossil_Gen_GWh_loc2,Annual_Emissions_loc2,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,Total_Annual_Demand_loc2,Discounted_Annual_Demand_loc2,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,RE_PV_MY_new_annual_installed_GWp_loc2,RE_PV_MY_total_capacity_GWp_loc2,RE_PV_MY_annual_generation_GWh_loc2,RE_PV_MY_discounted_annual_gen_GWh_loc2,RE_PV_MY_annual_CAPEX_BUSD_loc2,RE_WIND_MY_new_annual_installed_GWp_loc2,RE_WIND_MY_total_capacity_GWp_loc2,RE_WIND_MY_annual_generation_GWh_loc2,RE_WIND_MY_discounted_annual_gen_GWh_loc2,RE_WIND_MY_annual_CAPEX_BUSD_loc2,PP_CO2_MY_annual_OPEX_BUSD_loc2,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc2,EL_Transport_MY_annual_CAPEX_BUSD_target_loc2,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
10,11,MEX-CHL-WECC_CAGR_MEX_FF_Costs,207443.73711901228,127352.45958138676,84.2155190707313,40939.926051342845,25133.563201897967,14.799906087338572,747270.065955011,458758.99746405846,281.01165557244735,467086.6593182209,286750.69070753315,106746.2510468,65532.938283419644,1460492.4587421669,896615.6771181466,47.97388203454462,154.03418866206476,269634.98387832317,165532.4902211515,0.0,11.290763533704997,51.571980514364824,40379.51394819084,24789.518784328302,0.0,3.164835973057046,77.42321243382476,307.67221731968436,571813.0131762001,351043.587335946,0.0,4.575999709052411,19.971141841394257,20708.990831675772,12713.523939019824,0.0,0.6245941791303654,77.42321243391356,483.1970814105648,852598.0510862912,523421.24350489536,0.0,3.7673003146896766,49.380464318343925,73979.5045669858,45416.998344051695,0.0,11.400619845979293,0.7393082161171819,0.0,0.2755899693810682,0.0,0.009344539097576002,0.012975384087729925,2625.451831517182,138151.54139566893,140776.99322718612,82978.12414890448,3716.043403891581,86694.16755279606
11,12,MEX-CHL-WECC_CAGR_MEX_FF_Costs,198316.28322226254,115951.42348865702,80.51006486717556,39165.70515645492,22899.37664744507,14.158519911173906,709262.6824604982,414691.2009565436,266.7189410019531,482305.1721611917,281993.8451819173,112174.787227525,65586.27484961168,1468934.4847764168,858855.5702736274,70.09428710410954,223.34847576617435,390968.80494876765,228591.36293241943,0.0,14.525773060282896,65.31775357464771,51142.09528558501,29901.72391396668,0.0,2.8815088251166183,85.16553367713428,392.7087509968186,729854.5710899525,426730.85176136,0.0,6.310340655226782,26.152482496621044,27118.705808073908,15855.74563280889,0.0,0.5690724090656569,85.1655336772708,567.9862150878356,1002207.9161034839,585970.2119041848,0.0,4.115433262995894,53.11949758133982,79581.14951249839,46529.44992164904,0.0,10.305491034971073,0.7626078687304961,0.0,0.3054984630995551,0.0,0.007855445344466295,0.012287582935509613,3491.66303847662,148982.66695323586,152474.3299917125,99422.8269075842,1484.9882675591407,100907.81517514333
12,13,MEX-CHL-WECC_CAGR_MEX_FF_Costs,189783.67833609,105678.65345690874,77.04610032674574,34160.99711943344,19022.121438356357,12.349302941666556,675756.0198962329,376286.2374369617,254.11872703799824,488672.77495816664,272111.286341369,111345.93981244584,62001.585649716246,1463103.141095125,814710.5756148867,93.68208704486405,316.9015628110384,554732.3520951142,308895.73072020814,0.0,18.687671774270594,83.87642534891832,65673.05062790158,36569.211955484854,0.0,2.626220217057637,93.68208704474121,486.1278380415598,903475.2187928272,503088.8082200034,0.0,8.702010864682563,34.591493361303606,35869.502333032266,19973.481070439626,0.0,0.4727187398645941,93.68208704496092,659.7015021327965,1164038.9328825593,648180.4340444854,0.0,4.495736874527465,55.64843445586729,83369.88458498784,46423.47128606573,0.0,9.351089286545932,0.7595745979400967,0.0,0.31790177186691154,0.0,0.006553648402203691,0.011775094459871164,4678.0961235255245,154783.16080929287,159461.2569328184,109271.4405696889,983.4902068050268,110254.93077649393
13,14,MEX-CHL-WECC_CAGR_MEX_FF_Costs,181576.65321498964,96293.97597862556,73.71431075238284,29843.19858755168,15826.485382526153,10.788405818995676,644614.5913021266,341852.88070500834,242.40796167375623,508269.34102831664,269546.0834257307,112761.16642831666,59799.65408060373,1442796.969841625,765146.0377533488,103.05029574926928,419.9518585603077,735120.6481893678,389850.17503502994,0.0,24.042030320409182,107.9184556693275,84497.33251475643,44810.73950515019,0.0,2.393001597044821,103.05029574908905,588.7881337906489,1094270.7789419973,580315.1574601985,0.0,12.000143451235914,46.20163681253952,47908.59134434437,25406.948869246175,0.0,0.39330398824115664,103.05029574941543,760.833997882212,1342486.5520729162,711949.2815184534,0.0,4.911184012316718,58.641818468184006,87854.4326601598,46591.08138851202,0.0,8.495385938400165,0.7296544060997869,0.0,0.31527404219167376,0.0,0.005471453631487051,0.011262414438018906,4435.267230165741,156403.69380238577,160838.9610325515,114318.46030047866,492.29828070293263,114810.7585811816
14,15,MEX-CHL-WECC_CAGR_MEX_FF_Costs,171706.82511376098,86723.61467556676,69.70747637778338,23549.824089090864,11894.261446081675,8.513332057678626,628016.0904151329,317190.8012342197,236.16607881670095,509270.1742509625,257216.04443060467,113280.10695893875,57214.15173686459,1439885.2529447917,727239.8972532604,113.35532532409981,530.9461838844074,929414.8719542482,469417.6668615241,0.0,27.84177054011126,133.39922620943872,104448.11042115236,52753.393324661316,0.0,2.1551685483025116,113.35532532383527,701.836459114484,1304372.6337701157,658796.8160816455,0.0,16.54829499623455,62.44293180877408,64749.93330879972,32703.11627287182,0.0,0.29558429119657603,113.35532532430331,872.8019232065152,1540053.2150109366,777831.524809741,0.0,5.365022259085375,62.61944072726938,93813.5204926417,47382.20275852168,0.0,7.882508601471583,0.702758039733378,0.0,0.31456540013240425,0.0,0.004624033654288208,0.010896525639478027,4455.249204906884,158200.40753371306,162655.65673861996,119982.84522087112,297.48791283288864,120280.33313370401
15,16,MEX-CHL-WECC_CAGR_MEX_FF_Costs,163819.81808377238,78800.1335044468,66.50560390783276,17291.980173216733,8317.7381231673,6.251102708558368,616780.305908674,296681.8729078511,231.9408508172625,533221.0742550668,256488.45377912186,117642.14743153541,56587.88437070722,1451699.4268292082,698292.2455937101,124.69085785636335,655.1830417407708,1146889.9887199588,551673.6942036599,0.0,31.04357415222001,163.98880036165875,128398.94814018735,61762.08943232587,0.0,1.9582621177190034,124.6908578559673,826.2333169704514,1535565.891126737,738633.4488772574,0.0,18.85106819102468,80.99999999979875,83992.60646603382,40401.87982338843,0.0,0.20670411009883052,124.69085785666029,990.7127810631755,1748106.1430564227,840868.9440879985,0.0,5.86079930385294,61.70024003112232,92436.41695509304,44463.49704166579,0.0,7.372841223632998,0.6829485351813235,0.0,0.31912105560660325,0.0,0.0039599729419300496,0.010421400478177635,3988.9767434504624,161985.23918765277,165974.21593110324,127784.03582622108,339.35665526134005,128123.39248148241
16,17,MEX-CHL-WECC_CAGR_MEX_FF_Costs,152960.4348398861,70072.93760896659,62.09704181107895,18204.66381059902,8339.766245615278,6.581040581522969,608147.2421064768,278599.25867627055,228.694378541383,539175.450283375,247002.48614971535,121856.78840625835,55823.998801775,1470013.177504125,673429.9740938288,137.15994364175333,791.8689853825241,1386157.079554542,635014.5294338854,0.0,34.61358517972219,198.27938554138095,155247.58084240716,71120.70554519806,0.0,1.7413825725204304,137.1599436411945,962.546260611646,1788905.3564753435,819518.1555534876,0.0,0.8469999999845391,80.99999999978328,83992.60646601778,38477.98078417211,0.0,0.20725153096978494,137.1599436422286,1121.8463247054042,1979490.4126282108,906827.3656964941,0.0,6.402390674496414,62.076230705618734,92999.70861719105,42604.23805937811,0.0,6.923470177364004,0.6582742445125193,0.0,0.32254897622681267,0.0,0.003432388185559573,0.010092560628206983,4797.16524959385,163179.4439251763,167976.60917477016,135549.27447544064,425.3714059036744,135974.64588134433
17,18,MEX-CHL-WECC_CAGR_MEX_FF_Costs,143065.8271097494,62419.14647829122,58.080147700090684,18269.85689117421,7971.0780447437,6.604608075730151,594126.2906669056,259215.3326404962,223.42178573158066,548748.3695133375,239417.0959505278,120833.59920888333,52719.29908693368,1456749.3513940417,635574.9166924849,150.87593800563732,942.5799233881614,1649974.753360649,719878.5195327922,0.0,38.59414747538774,236.8735330167687,185465.79043524747,80918.11003202785,0.0,1.5511782091320137,150.87593800465967,1112.7381986163057,2068039.1221867357,902278.6188597374,0.0,0.6839999999840176,80.9999999997673,83992.6064660012,36645.69598491859,0.0,0.1980892604899257,150.87593800636665,1271.0434627117706,2242747.774863386,978503.4253195156,0.0,6.994030033057911,67.39146073867664,100962.73792307616,44049.708127961196,0.0,6.441760231448972,0.6091442386292261,0.0,0.3023348551436735,0.0,0.002944004252863972,0.009811788085099386,4865.318588219341,158346.4184409443,163211.73702916366,133825.78075489053,0.00010476596388595139,133825.7808596565
18,19,MEX-CHL-WECC_CAGR_MEX_FF_Costs,132994.80993856888,55262.090519650585,53.991637001140894,18454.656182168954,7668.290822169088,6.671413573822623,578815.6317647281,240509.85035841574,217.66419714075775,557374.1283655042,231600.46282462685,122766.05182807083,51011.83025109535,1464750.86388925,608634.2381809726,165.96353180594585,1108.5434551941073,1940491.908101288,806314.4684192989,0.0,43.032474435055455,279.90600745182417,219159.09413126303,91065.13031358676,0.0,1.3733182115038352,165.96353180417688,1277.9927304204823,2375166.9239595705,986930.915663266,0.0,0.7089999999877543,80.99999999975506,83992.60646598852,34900.662842774334,0.0,0.19056469522172392,165.963531806893,1435.4503945186639,2532842.7175613763,1052448.4646774384,0.0,7.640342270610575,73.47520300928721,110077.11635806804,45739.31547502856,0.0,5.976910291256987,0.5773904367007333,0.0,0.2906526565453183,0.0,0.002532141971478217,0.00943491614982421,5371.0088772613935,157067.92536681652,162438.93424407791,135087.4996023439,0.00010971480530527052,135087.4997120587
19,20,MEX-CHL-WECC_CAGR_MEX_FF_Costs,123139.07426417785,48730.31312193028,49.990523700879685,19023.261523706442,7528.150558138945,6.876966110604441,557959.3417140015,220803.45815088722,209.82116841089248,578293.2385530584,228850.27160857557,124282.192960175,49182.68400683695,1443234.6822733334,571136.9717196944,182.55988498621957,1291.103340180327,2260060.7783154286,894382.7949008953,0.0,47.98120899508545,327.8872164469096,256727.12775231918,101595.6421389444,0.0,1.2109970113930872,182.5598849829389,1460.3686154034212,2714114.994185924,1074067.4664474188,0.0,0.18399999895044672,80.9999999987055,83992.60646490018,33238.72651649724,0.0,0.18708206952031062,182.559884987459,1618.010279506123,2854968.425962731,1129807.9523638294,0.0,8.346379660392664,81.82158266967988,122581.27241912072,48509.571990554636,0.0,5.4871867385077095,0.5361168569096637,0.0,0.2778518143296235,0.0,0.002163518198353061,0.009066777146503982,5486.955955938584,152881.72768995908,158368.68364589766,135594.91479585518,0.00011425668376922631,135594.91491011187
20,21,MEX-CHL-WECC_CAGR_MEX_FF_Costs,113164.37686599416,42650.463476669865,45.94111574753395,19848.739894801412,7480.781314632397,7.1753790181903705,547935.2512595167,206511.03349508677,206.05159917139233,592898.8277211043,223457.33257581515,127410.57502744166,48019.70573464411,1452925.4120857916,547592.307214055,200.81587348436375,1490.8372136646797,2609692.5076392437,983565.6596616982,0.0,53.49904802951937,380.4772644764074,297903.7619781783,112276.79479787701,0.0,1.0599066678587232,200.81587347837262,1659.0294888817864,3083328.9376920676,1162074.248854121,0.0,0.18400000052886864,80.999999999221,83992.60646543473,31655.930015913123,0.0,0.185904896449929,200.81587348601764,1807.9005529921283,3190028.5563380774,1202288.2129483619,0.0,9.117661351821313,89.38264402146032,133908.9012805915,50468.856555733786,0.0,5.132005693386394,0.5014960511888743,0.0,0.2739287898369238,0.0,0.0018829415258313571,0.0087333778730787,5855.426636622511,149693.3718755446,155548.79851216712,139891.3958920702,473.05913563230126,140364.4550277025
21,22,MEX-CHL-WECC_CAGR_MEX_FF_Costs,102209.64722674547,36687.37246468561,41.49384606534744,20154.403649172375,7234.269303762179,7.285877382386774,534522.0794478501,191862.61914981055,201.0075624984437,592351.6925559416,212620.11722510034,127482.87813020418,45759.005727289885,1462672.6639306669,525015.1846869552,220.89746083217003,1710.1537722343755,2993603.4903102815,1074531.1156093818,0.0,59.65143855290841,438.959257962753,343693.6356294749,123366.20628488972,0.0,0.9117178931199026,220.8974608160112,1876.7118072982826,3487894.4961077124,1251953.0980510667,0.0,0.25373749031386283,80.9999999994744,83992.60646569748,30148.50477715443,0.0,0.17977882646779414,220.8974608344037,2014.6051057826521,3554757.3712253496,1275953.0165524841,0.0,9.960216514101814,97.6424164821928,146283.30648143584,52507.27593594379,0.0,4.767977948491945,0.4708632088096249,0.0,0.27364882254803397,0.0,0.0016329349939366731,0.008429965133825821,6026.365263470175,147323.42987709623,153349.79514056642,147118.55396236075,113.49222830676955,147232.04619066752
22,23,MEX-CHL-WECC_CAGR_MEX_FF_Costs,90533.72519395883,30948.942286546455,36.75379534954114,22048.34160075486,7537.222733891845,7.970541633697705,514372.12686660304,175838.04525989963,193.4301526803131,610285.8149053374,208626.1271513834,133801.64498294168,45740.075088596524,1469465.6426253335,502336.6404976899,242.98720691471894,1950.8311344508816,3414906.301360223,1167385.278892884,0.0,66.51135398648783,503.96609955796146,394592.29495457886,134891.32516199697,0.0,0.7691121647629671,214.08500958755053,2085.9999998792846,3876859.457144794,1325303.9056458978,0.0,0.3499060537352132,80.99999999963818,83992.60646586731,28712.861692586084,0.0,0.18730752215994667,242.98720691749537,2239.1550059397146,3950974.1833936754,1350640.015259698,0.0,10.880631466746983,106.66546733827435,159801.21971352462,54628.02635855329,0.0,4.369751262753768,0.43924518077896463,0.0,0.2746689074138034,0.0,0.001412592751538396,0.007982109616526706,6231.049250162361,143974.07421272717,150205.12346288952,155169.92945752363,0.0001306452161946108,155169.92958816883
