,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Discounted_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh
10,11,slow_fast_2055,129.7830796720956,70.15161805,31346.84632171,19244.244413603163,63.09025563084839,319899.136485323,196390.319684584,10.56579919903062,0.0,17.319000000000973,0.38137340294212707,30193.304086672797,18536.069546994793,2.105873200495899e-13,138.2489105558295,5.040963980923976,127322.54523983524,78164.99799727774
11,12,slow_fast_2055,130.53317479000108,70.65242269,31796.21122315,18590.58617359354,64.50235933945594,321748.02758196025,188119.40803158394,10.1208241520992,1.469399030167076e-13,16.53900000000112,0.36321276470679037,28833.480933627066,16858.33913416042,48.696174059440246,186.16508461526973,6.296761576639266,133024.1305632014,77776.45408903401
12,13,slow_fast_2055,124.09758816587463,73.23537375,32654.019429059997,18182.979871997628,64.77780435063126,305885.10763094533,170328.27359218043,9.163661119259313,0.0,16.41000000000112,0.3459169187683718,28608.587104469458,15930.331780960589,0.0,186.03608461526971,5.996915787275492,165564.9797362479,92192.7758569522
13,14,slow_fast_2055,121.68393840986737,75.40985705,33480.7184167,17755.53981131913,64.6090750385664,299935.76142437075,159062.33810539712,8.557553790070376,3.3442029095158904e-14,16.410000000001155,0.32944468454130693,28608.58710446952,15171.74455329583,3.099683472850336e-13,186.03608461527003,5.71134836883381,186398.17167457571,98850.93016027447
14,15,slow_fast_2055,122.18596908000104,77.05336202,34105.997462119994,17225.846323063295,68.75515143369736,301173.2045353737,152112.93391178182,8.183675844453855,1.27638555673232e-13,14.049000000001282,0.31375684242029417,24492.507021980542,12370.380385320077,85.0810423603564,268.75612697562644,7.570433132169304,194173.40205086512,98070.76270000626
15,16,slow_fast_2055,110.66648254554327,77.99422715,34851.27101215,16764.057247046334,66.17312254269983,272779.1041300057,131211.41308846985,7.0591740241596765,0.0,13.595000000001283,0.29881604040028015,23701.02021238711,11400.595964357872,2.4782096805659223e-13,268.3021269756267,7.209936316351724,247097.13488847308,118857.9467706463
16,17,slow_fast_2055,115.50820452000123,78.23867732,35152.49371632,16103.762398176483,69.75936779876751,284713.3461178241,130430.46432130066,7.017158980485972,1.580559999253874e-13,13.435000000001441,0.2845867051431262,23422.082129711285,10729.92569264961,56.86154018847133,325.00366716409803,8.124579446697899,232231.14228805352,106387.76204738158
17,18,slow_fast_2055,105.6594989977789,80.06041772,36030.15799758,15719.838588439985,70.75117648368052,260437.51293512256,113628.02422320373,6.113187703208341,0.0,13.27200000000144,0.2710349572791677,23137.91395798501,10094.995218093876,0.0,324.840667164098,7.737694711140855,289095.73423756484,126131.5112502782
18,19,slow_fast_2055,101.29019963693199,82.79105361,36914.68391088,15338.813632874995,66.94597267803717,249667.73388447636,103742.1002829581,5.58132499522314,3.5576575921543627e-14,13.272000000001476,0.25812853074206493,23137.91395798507,9614.281160089433,6.057116514028459e-13,324.84066716409865,7.369233058229398,325472.91333375755,135240.71809007047
19,20,slow_fast_2055,103.82211653000101,85.22121469,37721.320079619996,14927.607258999653,72.7861971245766,255908.59386246276,101271.72048375929,5.448418562026241,1.2684852689730718e-13,13.090000000001602,0.2458366959448252,22820.621888941227,9030.895001691499,108.07878655608238,432.737453720181,9.02843896648879,312648.14138096536,123725.4861425906
20,21,slow_fast_2055,86.3783585491627,86.96078101,38282.33360187001,14428.208914380473,67.37257685831356,212911.901772646,80244.2565565996,4.317141002745069,13.089999999998824,13.090000000001341,0.1440033435569666,22820.621888940772,8600.85238256316,4.471473631896951e-13,432.73745372018146,8.598513301417904,398536.47892587783,150204.20744840053
21,22,slow_fast_2055,94.9184304400011,87.72910312,39201.24424946999,14070.987307772311,75.03200764785716,233962.11594774702,83978.91513468507,4.518065634246063,1.4196430974904558e-12,13.090000000001758,0.13714604148282433,22820.621888941496,8191.287983393746,97.48578997787956,530.223243698061,9.813844505884635,378870.64667952113,135992.72581219426
22,23,slow_fast_2055,80.57015603570807,87.93768789,39510.24131104,13506.570898780337,74.34260592122892,198595.40556003907,67889.8137890947,3.652471981853304,0.0,13.090000000001435,0.13061527760268532,22820.621888940936,7801.226650850995,1.2227497320193208e-13,525.0067197091969,9.2109141744657,467235.843464492,159724.51285538552
23,24,slow_fast_2055,64.98028887435491,90.90393363,40532.036129939996,13196.067929426932,69.92990780274913,160168.32357494376,52146.21025357602,2.8054661116423993,2.024524165443213e-13,13.090000000001636,0.12439550247874981,22820.621888941285,7429.739667477252,50.742127123993924,569.7491994282364,9.392536095609433,570858.1176931493,185855.02280205194
24,25,slow_fast_2055,79.89346017000057,93.40272064,41469.24966437,12858.283584420691,74.90843172199104,196927.4344836097,61060.878087656325,3.285075241115914,4.748864419321566e-13,13.09000000000192,0.11847190712262097,22820.62188894178,7075.942540454679,116.00000000000084,658.6522015376828,10.023815724923455,475869.1092183455,147551.74026339853
25,26,slow_fast_2055,51.717007722237476,95.10874414,42097.82027871,12431.60301073731,66.4792640051653,127475.98649799648,37644.012137764825,2.02524785301176,0.0,13.09000000000192,0.11283038773582948,22820.62188894178,6738.992895671122,85.49704376557398,744.1492453032565,10.701389408785094,685336.1489026067,202381.66431560979
26,27,slow_fast_2055,68.76385256000103,96.88074977,42649.35456309,11994.735822477205,75.0130856088015,169494.3370963798,47668.71193489118,2.564576702097135,3.1323520990589213e-13,13.090000000002085,0.10745751212936254,22820.62188894207,6418.088472067818,116.0000000000006,829.6039129805459,11.148912545040442,592792.8938132104,166717.50912931247
27,28,slow_fast_2055,53.820328400762584,95.95157717,43110.86701364,11547.173260246265,76.31718972415864,132660.41015716636,35532.86785847905,1.9116682907861788,0.0,13.090000000002085,0.10234048774225,22820.62188894207,6112.465211493159,56.845419044382666,879.0196061093455,11.193151540179871,782293.7338970043,209536.06158873174
28,29,slow_fast_2055,30.819218840455402,97.76054307,43995.87102963,11223.066760226326,71.0800630648682,75965.53818204421,19378.325432389425,1.0425539082625532,6.234098135487792e-14,13.090000000002146,0.09746713118309569,22820.621888942173,5821.395439517319,116.0000000000006,990.518467680789,11.93956106829505,992446.3405442295,253166.74667877058
29,30,slow_fast_2055,50.400000000000546,100.567136,44840.642499,10893.869130383453,72.15293482258441,124229.7263988186,30181.154998442616,1.6237461389162076,4.892011632419931e-13,13.090000000002412,0.09282583922199762,22820.621888942638,5544.18613287375,116.00000000000148,1053.287923076186,11.933199157204474,760989.1601888612,184879.51685622576
