RE_PV_Openfield_Lim_[US],RE_WIND_Onshore_Lim_[US],BESSch_[US],BESSdisch_[US],PP_CO2_[US],PP_CO2_Existing_[US],EL_Demand_[US],RE_PV_Openfield_Lim_[CL],RE_WIND_Onshore_Lim_[CL],BESSch_[CL],BESSdisch_[CL],PP_CO2_[CL],PP_CO2_Existing_[CL],EL_Demand_[CL],EL_Transport_[US-CL],EL_Transport_[CL-US]
2.9583472352102422,115.98231668251681,25.817427184229857,12.541824164041968,3.4745134434964016e-06,3.7793206077809613e-06,77.179,0.0,9.348648069443541,0.0007354817840340845,0.0003470999537111782,5.5863791232246155e-06,3.7872672049688047e-06,9.043,2.9688814695117674e-05,2.9223030119412574e-05
0.0,96.15022589100249,22.74511091173083,14.355635083948146,3.4749285274218595e-06,3.7798226495857852e-06,76.416,0.0,9.255186514887013,0.0007340784821295704,0.0003477553245276511,5.588583894773836e-06,3.7883605669944907e-06,9.343,2.9694859374081446e-05,2.9216389878927292e-05
0.0,97.21265932626218,23.58740226666166,13.779739656200846,3.4748977031206833e-06,3.779791597079586e-06,75.528,0.0,9.283764212920264,0.0007344449744370638,0.0003478002580585657,5.589238570341112e-06,3.7886827933926396e-06,9.494,2.9707376694863364e-05,2.9204519738319897e-05
0.0,104.1184766554502,25.600719280729937,12.599632671871126,3.4747254671844013e-06,3.7795931647746078e-06,74.227,5.986006926618597e-11,9.20671509235914,0.0007346972273337909,0.00034805299126173167,5.589814182449873e-06,3.788961069613137e-06,9.56,2.9729041407625202e-05,2.9183543676040004e-05
0.0,97.38973156547213,24.78743587255414,13.030495968495497,3.4748689963148885e-06,3.7797623367636345e-06,73.086,6.756104014893527e-09,9.206744917365654,0.0007409441303236334,0.00034582186241855807,5.586113583677332e-06,3.7871282667235084e-06,9.581,2.9658708914402163e-05,2.9244714683692194e-05
0.0,90.30684199707416,23.353272171791346,13.865513722459491,3.4750969976759844e-06,3.780021344343723e-06,72.819,2.5906051904881433e-08,8.70631892316992,0.0007488732498365239,0.0003435237436061969,5.5819412779184814e-06,3.7850404766279424e-06,9.617,2.9580437452283637e-05,2.9313535394494146e-05
0.0,82.69273571104634,20.921192130891676,15.613079321168879,3.47540898960827e-06,3.7803685312725372e-06,72.945,4.6576613632620625e-08,8.578051363436117,0.0007580960959765964,0.00034122967341944046,5.578661842878636e-06,3.7833713427799675e-06,9.707,2.951300535208394e-05,2.9377070496612027e-05
0.0,85.34881929919557,21.922463653610716,14.841622828927937,3.4752714225048133e-06,3.780203257772066e-06,72.239,6.139717612666063e-08,8.706541497845404,0.0007700602458314386,0.00033839548434659285,5.576858507748326e-06,3.7824368976415647e-06,9.775,2.9492297204041178e-05,2.93970410967918e-05
0.0,94.20243125969304,23.972251686237815,13.513151328221703,3.474968194022463e-06,3.7798467397668567e-06,72.552,6.769908047925922e-08,8.859728295671552,0.0007886241583011891,0.0003342011593824954,5.576097532496039e-06,3.782039166599372e-06,9.791,2.949779337671007e-05,2.9392295171792555e-05
0.0,103.4101876986104,25.01740051789018,12.943818480828735,3.4747433566505134e-06,3.7795795955265186e-06,73.259,6.804824790263577e-08,8.888597566529683,0.0008198101063017055,0.0003277019194491146,5.57588244128339e-06,3.7819270712422694e-06,9.658,2.950905813289379e-05,2.9382897548383758e-05
0.0,115.09695548646705,25.72385146176832,12.588600788027977,3.474561159313093e-06,3.779356323083577e-06,74.115,6.746034126368542e-08,8.96638518986406,0.0008746840608935012,0.0003176287632308058,5.575781873707932e-06,3.7818779321357783e-06,9.556,2.9521197944244624e-05,2.9373638243906325e-05
0.0,127.31493999195355,25.99262321259396,12.469907943186994,3.4744578988779855e-06,3.779217663782328e-06,75.566,6.958351524830526e-08,9.008406175721777,0.0009772287379783745,0.0003021876284540119,5.575731291075376e-06,3.78185968761963e-06,9.588,2.9530405381216578e-05,2.9367233133475454e-05
0.0,141.12657465032962,26.153310029282125,12.403227747046042,3.474390667215062e-06,3.7791226087650577e-06,77.892,5.758576053353274e-08,8.616486671271812,0.0011865110222811183,0.00027872649963589296,5.577666284117042e-06,3.78287318566779e-06,10.111,2.9571110592737457e-05,2.9330323239364557e-05
0.0,150.68847556766687,26.204007717594113,12.389589801472292,3.4743410577369433e-06,3.779059001951737e-06,76.89,3.676408874923405e-08,8.0074571447718,0.001644958893499531,0.00023889234299115844,5.58267074106301e-06,3.7854341281653924e-06,10.031,2.9659058744308583e-05,2.9250181384254807e-05
0.25724758567045586,159.54208752816433,26.340704548624977,12.326200152062844,3.4742913114674333e-06,3.7790008299856284e-06,73.271,1.4473350106292911e-08,6.614901994514935,6.300295630583978e-05,0.002434116716594293,0.00012123310145635419,0.2621387526366944,9.593,0.00010522578634741051,4.790554921801805e-06
2.9583472352102422,163.9688935084131,26.51048648437557,12.241116061178923,3.474272684803003e-06,3.7789682539858655e-06,68.398,1.7049286356691656e-10,6.345381200755652,6.070798389720949e-05,0.002760001159605375,0.00011626473828599906,1.4078682543842238,9.058,0.00010540934765770275,4.724083000739364e-06
70.35721468086969,65.87087298610115,25.85830608795967,12.587885920537138,3.4744179057030786e-06,3.7790982082134792e-06,66.27,0.0,14.45843333594323,0.0016528235084953052,0.00023769572504451646,5.574955454012176e-06,3.78146188343113e-06,8.745,2.9519745509641487e-05,2.9381286110258602e-05
78.20326604381859,65.87087298610115,26.254296416636766,12.374594497394478,3.4744057373628864e-06,3.7790663376258715e-06,64.049,0.0,14.23689875191927,0.0011864226436522284,0.0002786645027370723,5.574557810299215e-06,3.7812563372827646e-06,8.211,2.95179685863269e-05,2.9383780097340765e-05
65.8553819316367,71.53718464081953,26.182540851816846,12.409010406323723,3.474395640509209e-06,3.7790748679487857e-06,62.222,0.0,14.178293949566028,0.0009756128346338249,0.00030246479678586755,5.574336517449036e-06,3.781132012147716e-06,7.95,2.9512504027453893e-05,2.9388761693102103e-05
67.14161985998898,72.77669031528916,26.556153763180255,12.205952469408784,3.4743949500622385e-06,3.779067285210701e-06,61.258,0.0,14.352305279179669,0.0008736504670304892,0.0003178489548163952,5.574109723656562e-06,3.7810168130620716e-06,7.795,2.95099211674422e-05,2.9391722644021656e-05
82.96234637872202,61.97528372348226,27.286606020707197,11.820449908328445,3.474404890467287e-06,3.779060901753547e-06,61.108,0.0,14.268434467389683,0.0008186706601656676,0.0003279747010732786,5.574115860794527e-06,3.781023815199357e-06,7.806,2.951198869883699e-05,2.9390021828547275e-05
92.86637842703456,50.6426604140455,28.33153533695881,11.28403258853172,3.474416290966942e-06,3.7790736727942744e-06,62.25,0.0,14.149931258669296,0.0007870701900312312,0.0003345883253840776,5.574178878265331e-06,3.7810543031961318e-06,7.867,2.951203329993735e-05,2.9389657784303615e-05
84.2485843070743,44.44513204169728,29.753854398611285,10.574147594203414,3.4744478854509664e-06,3.7791469518404258e-06,64.424,0.0,13.967872519088907,0.0007681660854619911,0.0003388806565352136,5.5743094479053615e-06,3.781106593254225e-06,7.971,2.9506083148641924e-05,2.9393913788275805e-05
59.552816082710535,40.72661501828834,30.484157277648688,10.156967010217766,3.4747610326319622e-06,3.7795648712123354e-06,67.615,0.0,13.614467559059108,0.0007564945817714949,0.00034167521406873734,5.574579373229747e-06,3.7812202197819136e-06,8.088,2.9482871902340623e-05,2.9415762525553335e-05
28.81172959509106,31.695930818580926,16.370748626458106,20.392809176859373,3.4764907433069004e-06,3.78170382321142e-06,69.636,0.0,13.56035453623178,0.0007493764194396202,0.0003434332396207104,5.5747708100553445e-06,3.781312028431062e-06,8.188,2.9395304698075746e-05,2.954194837668432e-05
3.0869710280454705,35.945664559619715,11.237073555420183,42.09916811718174,3.4780421810769174e-06,3.7834981560879664e-06,70.21,0.0,13.55238947889496,0.0007447403930120882,0.00034460735683605504,5.5751558814451005e-06,3.781535796107611e-06,8.667,2.9349768669671503e-05,2.9653106588210005e-05
0.0,67.46452313899069,17.96960930124989,18.036700957661672,3.476074643672144e-06,3.781317260014884e-06,69.947,0.0,13.296442624294652,0.0007416213756732929,0.00034541637894059757,5.575389416844323e-06,3.7816268459933043e-06,8.988,2.9415393248533372e-05,2.949816227718377e-05
0.0,101.10824858888105,29.67939286014498,10.503229511918216,3.4747798916049113e-06,3.7796509065614918e-06,69.007,4.1000192402322454e-11,13.340268468195855,0.0007398041333023041,0.00034588741285786163,5.575361201621699e-06,3.7816209858483536e-06,9.142,2.9490590566988013e-05,2.940382781989636e-05
0.0,118.99254474908595,29.16347393094621,10.826304539297507,3.4744802385629106e-06,3.779261422305871e-06,66.973,5.808755653911331e-09,12.94085910334123,0.0007386386596566079,0.0003461933826483376,5.575332948331326e-06,3.7816174497690085e-06,9.177,2.9513936849575283e-05,2.9382663249436242e-05
0.0,124.65885640380431,27.76853520738649,11.533181060490504,3.474417257400865e-06,3.7791736426602e-06,65.481,2.2010954261208996e-08,12.262504687818039,0.0007382101897874598,0.0003462962849161502,5.574946948668994e-06,3.781425726421181e-06,9.197,2.951484142453391e-05,2.9383029993076012e-05
0.0,126.07543431748391,26.854552630567785,12.014788931850166,3.4744053464635323e-06,3.779149371723378e-06,64.468,3.9510153663959766e-08,12.250466736494568,0.0007383512061450962,0.00034624773872606024,5.574155361358497e-06,3.7810258397190367e-06,9.107,2.9503866208628847e-05,2.939511020945142e-05
0.0,126.7837232743237,26.36986544889232,12.279468348315282,3.4744063232720055e-06,3.779142045785607e-06,64.123,5.048975721635675e-08,12.542191134730635,0.0007383301807819851,0.00034625354479273223,5.5736396681772e-06,3.7807678365175258e-06,9.03,2.9495648309585427e-05,2.9404162075363013e-05
0.0,127.31493999195355,26.126615436152054,12.414156791576366,3.474417033795054e-06,3.779146778007072e-06,64.867,5.96889776343771e-08,12.86149654160314,0.0007383168777865238,0.0003462589513623804,5.573262989680032e-06,3.7805819655318558e-06,8.93,2.9488814097830215e-05,2.9411620108116017e-05
0.0,128.9085901448431,26.10313613811787,12.427455636402893,3.4744323003943624e-06,3.7791543982343733e-06,66.522,6.295445503946897e-08,13.528859774501655,0.0007383389446886801,0.0003462549551195498,5.572975648259576e-06,3.780444718736377e-06,8.86,2.9483122567258645e-05,2.941798766035542e-05
0.0,126.42957879590381,25.956973246837396,12.500810188385246,3.4744711377622138e-06,3.779196846183278e-06,69.134,6.430224707856205e-08,14.20331779775585,0.0007384193319197029,0.00034623505473386183,5.572778030479792e-06,3.7803515704283883e-06,8.862,2.9476164435547915e-05,2.9425114906172173e-05
0.0,124.65885640380431,25.974542225583324,12.481776335875658,3.474505094258916e-06,3.77923730453347e-06,71.789,5.564208033655282e-08,14.73713822853695,0.0007384298429089173,0.0003462315128657715,5.57280149575295e-06,3.7803645760016607e-06,8.923,2.947343887318592e-05,2.942767492090374e-05
0.0,114.74281100804716,25.273272143269274,12.848261415693074,3.474613889304361e-06,3.7793778645401367e-06,74.534,4.656438870752764e-08,15.005479599090853,0.0007384307296278502,0.00034622813894825933,5.573000944402889e-06,3.780460143570334e-06,9.446,2.9467102194236103e-05,2.943320337242658e-05
0.0,93.3170700636433,21.89718984448784,15.00424657550231,3.474960619469936e-06,3.7798033853556824e-06,74.105,2.901476402405355e-08,14.83175650368196,0.000738341504447472,0.00034624541321773956,5.5734636619302915e-06,3.7806730752302336e-06,9.386,2.9451102010335156e-05,2.94508072099434e-05
8.7464179127955,96.15022589100249,24.423691857297907,13.335811334055828,3.4746632605047525e-06,3.7794654333598313e-06,71.781,1.0677873741402473e-08,13.455939191596054,0.0007376339388164367,0.00034642459003277255,5.574663092506178e-06,3.7812727213098033e-06,9.013,2.948924247688538e-05,2.9408085195792153e-05
30.35521510911379,111.20136622384817,27.156418417380916,11.872965889672003,3.4743791398491365e-06,3.7790806353963014e-06,68.226,4.2518718046852914e-11,13.139614282202936,0.0007375734634187864,0.00034643140821101525,5.5753077559352346e-06,3.7816200154949487e-06,8.618,2.9528207220800444e-05,2.937205210406427e-05
75.88803777278447,25.4984024462327,24.589232299073217,13.270942460783878,3.474625259207489e-06,3.7793930642427414e-06,66.752,0.0,11.354766147190645,0.0007362080465942076,0.0003468288686083882,5.577277018412626e-06,3.782607026850892e-06,8.542,2.9536972872105873e-05,2.9360740648085726e-05
95.95334945508003,35.768592320409766,26.55565930535191,12.197843509041132,3.4743860118957427e-06,3.779086186839149e-06,64.168,0.0,11.040020405120075,0.0007365361345883157,0.0003467143172770598,5.5775357388781565e-06,3.782759788210815e-06,8.235,2.9565195006429115e-05,2.9335555387801435e-05
108.04398598159146,45.684637716166925,27.170420891119633,11.886853067868932,3.4743816177938455e-06,3.7790296925728097e-06,62.731,0.0,11.067946627078186,0.000737255814903844,0.0003464929271713647,5.57740418322839e-06,3.7827118883682854e-06,7.99,2.9572629329295816e-05,2.9331165259898493e-05
111.64545218097784,53.298744002194745,27.780767707252352,11.57532262112646,3.4744012615983377e-06,3.7790249385892903e-06,61.982,0.0,10.972229055610967,0.0007376593968403409,0.00034637272840599346,5.577655679300432e-06,3.782854016943109e-06,7.904,2.9580361348386652e-05,2.932527969305801e-05
108.81572873860283,53.298744002194745,28.791835978098412,11.065212641832767,3.4743975126566128e-06,3.779030394959195e-06,62.381,0.0,10.760141653687862,0.0007379182514114193,0.0003462938796465716,5.57824803053713e-06,3.78316191913089e-06,7.888,2.95890804950017e-05,2.9317514930259003e-05
98.91169669029028,49.58022697878582,30.586397931006232,10.194062357071058,3.4743974989129755e-06,3.7790682454065367e-06,64.786,0.0,10.495186979396099,0.0007379775593224921,0.00034626693195094537,5.579315524687115e-06,3.7837090504719717e-06,8.017,2.960040832873439e-05,2.9306723810371347e-05
80.132622936347,41.96612069275798,33.18842211709469,8.959032758860582,3.474593873426245e-06,3.779344663932829e-06,70.025,0.0,10.337848050998826,0.0007375760737974189,0.0003463657856083655,5.5811438122496044e-06,3.7846456152630356e-06,8.497,2.96074495338607e-05,2.9299288086171446e-05
52.60713126960822,32.58129201463068,29.617170664700453,10.190217224327174,3.476559273540356e-06,3.7817540486910723e-06,76.101,0.0,10.105307816996282,0.000736383205568459,0.00034671008041582246,5.584271535117644e-06,3.7862872069419303e-06,9.016,2.9544296074805478e-05,2.9377078549944625e-05
16.978340654250086,20.540379748354123,7.73237536364679e-05,2.70817052196341,3.7134021762693455e-05,29.051808483793383,77.747,0.0,9.868250652529497,0.0007331985029660886,0.00034820308840063463,5.594883372045536e-06,3.791948260678373e-06,9.214,3.3974531701287416e-06,0.00010945945144443275
1.1576141355170513,16.644790485735236,7.588310253824091e-05,7.851142673486843,3.838124060564867e-05,48.66048184935482,77.394,0.0,9.728798937927372,0.0007317216199141902,0.00034892202320898757,5.598784469941312e-06,3.794135009952388e-06,9.443,3.375814772180743e-06,0.00010949759993249023
0.0,15.582357050475538,7.586152512181034e-05,7.390926513852236,3.8327469611355595e-05,51.02149279919289,76.564,0.0,9.851242608702501,0.0007318392666248105,0.00034884354597580975,5.599316722559179e-06,3.7943959808534753e-06,9.573,3.373040462671004e-06,0.00010950202699772061
0.0,15.40528481126559,7.593443784259585e-05,6.02249680946045,3.831378852495426e-05,51.399078983419464,75.399,2.9059219259124443e-11,10.165929145909395,0.000732895421976481,0.00034829384420532507,5.597566391648153e-06,3.7934290998925836e-06,9.675,3.3718005121746262e-06,0.00010950493742188981
0.0,16.644790485735236,7.61132027094309e-05,4.483095569471263,3.830946761027842e-05,50.468425401474974,74.426,4.625862977709651e-09,10.054213797067197,0.0007333234694123419,0.0003480732466272651,5.596071749864885e-06,3.792710896812023e-06,9.757,3.371727901961761e-06,0.00010950577429661285
0.0,17.176007203365085,7.630948433777365e-05,3.605225704864354,3.83119664940481e-05,49.36024729422185,73.087,1.7335204806009955e-08,9.666073165457572,0.0007349964105473915,0.0003473563989414966,5.592795270830716e-06,3.791165818209015e-06,9.769,3.3709803716629173e-06,0.00010950853105457967
0.0,12.217984505486504,7.591778394208159e-05,5.665306103886071,3.8321458859639875e-05,53.05294838777095,72.954,2.9731936701711674e-08,9.918954276477784,0.0007368462541912864,0.0003466763721852566,5.587710901231893e-06,3.788470544339949e-06,9.948,3.366573464604915e-06,0.00010951715616366132
0.0,8.14532300365767,7.573673729695928e-05,8.529257024660932,3.8310684301563775e-05,55.17504026020612,73.076,4.119070387834958e-08,10.925076388035325,0.0007386361091014621,0.0003461379754605071,5.581864044310389e-06,3.7852304220206454e-06,9.997,3.363017883211418e-06,0.00010952411322712919
0.0,7.968250764447719,7.572552491949013e-05,8.806603725923491,3.831579991938643e-05,55.324994346453394,73.288,5.0416856521520695e-08,11.806993817985322,0.0007391035968080236,0.00034602926538783034,5.578568855372817e-06,3.78343307433809e-06,9.963,3.362092744100617e-06,0.00010952635578470119
0.0,12.74920122311635,7.588489312437758e-05,5.961839209402676,3.834561185507065e-05,53.434727125781876,74.25,5.553773504971174e-08,12.34786719508311,0.0007389596198479825,0.0003460732271153199,5.576979321760512e-06,3.782585576459964e-06,9.843,3.36359947281111e-06,0.00010952474622432409
0.0,23.904752293343158,7.698867966645379e-05,2.4629999315528,3.831828474865167e-05,45.35096680043725,75.882,5.462080041169947e-08,12.792567390352966,0.000738711327504992,0.00034613942677740365,5.576164927413364e-06,3.7821556647349244e-06,9.636,3.3689927136659136e-06,0.00010951748177454719
0.0,27.092052599122244,7.725030844727648e-05,2.2918745039143893,3.829571793752889e-05,43.84320587395425,77.958,4.922273539756535e-08,13.403310296704841,0.0007385441317733811,0.0003461840608152691,5.575683821448492e-06,3.781892104451997e-06,9.591,3.370204443322894e-06,0.00010951594277299219
0.0,20.717451987564072,7.598660681895828e-05,5.30517746215833,3.836888426520231e-05,51.30945114709034,80.861,3.9241332296636914e-08,14.055767258436944,0.0007381796166435613,0.00034627667871008945,5.575778691264152e-06,3.781924834535627e-06,10.172,3.365653086962494e-06,0.00010952220486941734
0.0,13.280417940746199,7.569551128580657e-05,11.154470874828975,3.833960013526229e-05,53.54980964735796,80.053,2.5920689539709288e-08,14.217379620603483,0.0007378412812342092,0.00034636664013579666,5.576165527020901e-06,3.7821067749518393e-06,10.0,3.363443537384316e-06,0.0001095249327164104
3.8587137850568376,8.14532300365767,7.574376662814777e-05,10.489714164976322,3.8374251333801626e-05,51.36693671484858,76.153,1.0470826032572651e-08,13.713289156950605,0.0007369875369982677,0.00034662097652713727,5.5774186780028235e-06,3.7827526516934243e-06,9.639,3.365801400710233e-06,0.0001095210422698955
18.65044996110805,12.74920122311635,7.736024875637336e-05,2.56403411979865,3.714506022141812e-05,29.3612438983606,70.903,0.0,13.214337274830593,0.0007363361299643923,0.0003468450047175134,5.5783427252514946e-06,3.7832306816243796e-06,9.067,3.3897904709184396e-06,0.00010948134624392708
63.797401246273054,0.7082889568397973,22.941022951321568,12.094508325686482,3.478581360504412e-06,3.785489124565982e-06,68.432,0.0,13.02016891488123,0.0007376057216379769,0.0003464210552790928,5.575650569293989e-06,3.7817592411486625e-06,8.213,2.9284696896851942e-05,2.9690256023896465e-05
68.55648158117648,0.35414447841989866,27.084865623356716,11.004232658566105,3.476698642590856e-06,3.782730764116254e-06,65.835,0.0,12.847143145930623,0.0007378246346822745,0.00034636254808489573,5.575405471771413e-06,3.7816392981010082e-06,7.817,2.9358830120209716e-05,2.9560765028821334e-05
73.05831433040946,0.17707223920994933,29.793109412338772,10.090529006428989,3.475996978830389e-06,3.781657566523238e-06,64.481,0.0,12.685932531053332,0.0007379702319039934,0.0003463213727564564,5.575415134927327e-06,3.7816411786390288e-06,7.667,2.9397142021958023e-05,2.9509808573825206e-05
77.4315232868072,0.17707223920994933,31.98908674952105,9.255389510047323,3.475602028605287e-06,3.7810949995789706e-06,63.772,0.0,12.446627362364174,0.000738156013389128,0.00034626856757868907,5.575593582542259e-06,3.7817317019533973e-06,7.564,2.9421827270795502e-05,2.9477237355910323e-05
80.132622936347,0.17707223920994933,33.25602893700776,8.727667712556599,3.4754731509709804e-06,3.7809462505693916e-06,64.223,0.0,12.042483389012682,0.0007382871938845804,0.0003462279995874814,5.576089664277351e-06,3.7819897598009003e-06,7.551,2.9435161574459306e-05,2.94597109101865e-05
80.64711810768792,0.0,33.81020204043566,8.42878534855218,3.475644951328963e-06,3.781286271893994e-06,66.432,0.0,11.58131511607855,0.0007383697883232634,0.00034619703884416824,5.576967277500075e-06,3.7824500179465933e-06,7.668,2.943306521307732e-05,2.9459360305576235e-05
70.35721468086969,0.0,25.697021508990243,11.308411881006762,3.4770019098065824e-06,3.7835652013115814e-06,71.137,0.0,11.106270202426789,0.0007379169003241103,0.00034629507417541103,5.5787839056261854e-06,3.7833962062683575e-06,8.176,2.9373646643760492e-05,2.952518128243928e-05
48.10529852037524,0.0,7.738883220439608e-05,3.6883295479530065,3.156558242591994e-05,11.070907916738681,76.672,0.0,10.688310796393424,0.0007354629134176095,0.0003471482141355825,5.585502361682771e-06,3.787068509244848e-06,8.741,3.430911196654928e-06,0.00010936048455300637
21.09430202497738,0.17707223920994933,7.589971976699567e-05,26.266465847031593,3.3126034527286494e-05,25.58145921486041,78.589,0.0,10.480494602492826,0.0007347472027791644,0.0003474355803320845,5.588478708065065e-06,3.7886877673591102e-06,9.025,3.406905548053567e-06,0.00010942844117422546
2.057980685363647,15.582357050475538,7.58619713620511e-05,31.506337626739114,3.323941586770588e-05,26.33935470247255,78.047,0.0,10.45017058355574,0.0007347386295565644,0.00034743943560877334,5.589722748293766e-06,3.7893392603477307e-06,9.141,3.4060734644536676e-06,0.0001094294952846362
0.0,50.111443696415655,7.700344612258968e-05,2.6217635441290748,3.263248918714461e-05,15.13784161273512,76.662,0.0,10.013467051226616,0.0007328665895724475,0.00034830628908644613,5.592228251040455e-06,3.7904825313517853e-06,9.264,3.4268311921753418e-06,0.0001093750625461666
0.0,69.41231777030013,6.181179925560561,7.830560987717647e-05,2.4577006279988572e-05,7.817739298995863e-05,75.499,2.2359011450098632e-11,10.010101944707998,0.0007321828567562165,0.00034867724625076927,5.5924306070049464e-06,3.7905019700659277e-06,9.43,3.596393871183787e-06,0.00010905555313195814
0.0,68.70402881346034,6.640711212941842,7.827696069233461e-05,2.4565806201431134e-05,7.806714341448374e-05,74.206,5.081549419468384e-09,9.982457502289046,0.0007334027709273358,0.0003480608900639067,5.590077857173485e-06,3.7893001214594313e-06,9.431,3.596990440836967e-06,0.00010905336069865156
0.0,57.548477743233526,8.066453605629286e-05,1.1957710387590286,3.187032697133458e-05,4.346768941226051,73.232,1.9472512013919512e-08,9.927386072909089,0.0007359242487988645,0.00034698628267188896,5.585631383948588e-06,3.787049405569812e-06,9.424,3.4376144011760735e-06,0.00010934413944771775
0.0,41.434903975128144,7.638666014814091e-05,4.79544426428813,3.282708202707073e-05,19.348491893012035,72.782,3.368460075309314e-08,10.574651257760886,0.0007378836593764524,0.00034634319082076196,5.58117611942959e-06,3.784792362796571e-06,9.526,3.4194824193449104e-06,0.00010939958947696651
0.0,29.03984723043169,7.59611338575029e-05,15.547351579736135,3.303099936531732e-05,23.474081330359063,72.805,4.615528096759474e-08,11.480759884039719,0.0007387005343215306,0.0003461315932610199,5.578030909516593e-06,3.7831535247447703e-06,9.637,3.4094783586980125e-06,0.0001094289143335915
0.0,29.393991708851587,7.596865149785302e-05,15.949287784435418,3.29397818323551e-05,22.60445935135307,72.744,5.4362081384552994e-08,12.345017794087582,0.0007388627969518647,0.0003461016724579014,5.576060269503742e-06,3.782093070220806e-06,9.519,3.4094058016253302e-06,0.00010943099307988638
0.0,44.622204280907226,7.641577479577556e-05,6.222274349802563,3.234322321276656e-05,15.27872458300591,73.854,5.717820041991004e-08,13.1337854966014,0.0007387642992364269,0.00034613227633974045,5.5748897677599525e-06,3.7814593474280123e-06,9.307,3.422356796115157e-06,0.00010939810918208701
0.0,69.05817329188024,16.924780656710507,12.365501892585023,3.485207351106212e-06,3.7921291282633255e-06,75.014,5.5278828190995996e-08,13.725706598095774,0.0007388778719825722,0.00034611258401021615,5.573643799093268e-06,3.7807567121614686e-06,9.213,2.9105210207023473e-05,2.9925293003221108e-05
0.0,73.66205151133892,20.351830453900078,12.84437887937488,3.4801592208391378e-06,3.7864950745856286e-06,76.209,4.98606872449087e-08,13.971294382149775,0.0007387062052405642,0.0003461544332729943,5.573485421439435e-06,3.7806738418680753e-06,9.181,2.9231560967220428e-05,2.9722506581491376e-05
0.0,77.02642405632795,21.213667637495046,13.318111826194977,3.47836141189184e-06,3.7843160689087463e-06,78.525,4.045783359616283e-08,13.841791310392368,0.0007383472508958178,0.0003462407671514378,5.573831868439444e-06,3.780852405026502e-06,9.672,2.929423805322564e-05,2.962468504039996e-05
0.0,76.849351817118,20.937460855832242,14.1576776255948,3.477337682533927e-06,3.783020917990679e-06,77.951,2.5135419540726002e-08,13.619099783205248,0.0007379763553949722,0.000346332683208202,5.574387335920489e-06,3.7811313557088925e-06,9.583,2.934087257964475e-05,2.95661325248557e-05
3.6014661993863823,76.14106286027821,23.239200409054764,13.237305491528602,3.476361754379194e-06,3.7817265744298554e-06,75.588,8.606251145083216e-09,13.10233836585183,0.0007372216714374107,0.00034653591123817576,5.575395845086181e-06,3.781640949914258e-06,9.379,2.9400890320284507e-05,2.949664264083147e-05
11.318893769500058,95.44193693416268,33.690037788371676,8.665865945248848,3.474893093259758e-06,3.7798169521778772e-06,71.993,0.0,13.273192918843103,0.0007374113873398916,0.00034647637557144885,5.57549765793991e-06,3.7816962960441675e-06,8.985,2.9485570389627992e-05,2.9406083891365838e-05
62.639787110756004,5.489239415508429,22.087913748884887,14.49512850299451,3.4759365311487844e-06,3.780935117071234e-06,64.943,0.0,11.20247343183591,0.0007366284602964446,0.000346702031847421,5.576831461786811e-06,3.7823702967180834e-06,7.796,2.9459512732383237e-05,2.9452522541928894e-05
79.48950397217087,7.082889568397973,28.59753810569402,11.014973933857286,3.4750052725882e-06,3.7798652872244383e-06,62.703,0.0,10.985832597201782,0.0007367989808146489,0.0003466439632232564,5.576965855168665e-06,3.782434755845612e-06,7.638,2.9507561149603784e-05,2.9390692990092344e-05
80.26124672918223,8.676539721287517,28.332794020538827,11.169796548146113,3.4748903808042703e-06,3.7797306925258312e-06,61.501,0.0,10.834072057896124,0.0007370322167255806,0.0003465695959611004,5.577077425853746e-06,3.782493558918419e-06,7.459,2.9516179596549482e-05,2.9381617488853634e-05
78.46051362948904,12.395056744696454,28.850615788947476,10.925985081310333,3.474847917754823e-06,3.7796869145855545e-06,61.163,0.0,10.804617638216149,0.0007373906537379232,0.0003464618592876431,5.577106871820062e-06,3.7825110449301112e-06,7.326,2.9518988695387684e-05,2.9378530625275726e-05
70.09996709519923,16.821862724945184,29.146977213628613,10.74711450910872,3.475022649806789e-06,3.7799047885334012e-06,62.048,0.0,10.80001390362847,0.0007377761076802836,0.00034635077200124254,5.57724502488062e-06,3.782584905924875e-06,7.271,2.9510278689614125e-05,2.9387955854130732e-05
62.25391573225032,21.248668705193918,29.770797758210676,10.373786715518984,3.4753586560760692e-06,3.7803427697974054e-06,65.106,0.0,10.813434043686687,0.0007381311816213484,0.00034625085550217625,5.577639590052703e-06,3.782796210773242e-06,7.396,2.9495756427524064e-05,2.9403717958699517e-05
58.0093305686878,25.8525469246526,31.52107123643315,9.442656333253641,3.4758324682346555e-06,3.781069164864028e-06,70.303,0.0,10.828330521567379,0.0007380088587385565,0.0003462764096501302,5.578775387383872e-06,3.7833982327287414e-06,8.008,2.947948758702324e-05,2.9419196337740348e-05
38.32989026489792,29.748136187271488,19.40994031044863,13.29408830818485,3.4793336072670165e-06,3.786266344263639e-06,75.467,0.0,10.772843767842971,0.0007376528696665136,0.0003463577914466587,5.580740264990882e-06,3.7844016074341537e-06,8.585,2.932236093948838e-05,2.9597163492843912e-05
