,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Fossil_Gen_GWh_loc2,Discounted_Fossil_Gen_GWh_loc2,Annual_Emissions_loc2,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,Total_Annual_Demand_loc2,Discounted_Annual_Demand_loc2,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,RE_PV_MY_new_annual_installed_GWp_loc2,RE_PV_MY_total_capacity_GWp_loc2,RE_PV_MY_annual_generation_GWh_loc2,RE_PV_MY_discounted_annual_gen_GWh_loc2,RE_PV_MY_annual_CAPEX_BUSD_loc2,RE_WIND_MY_new_annual_installed_GWp_loc2,RE_WIND_MY_total_capacity_GWp_loc2,RE_WIND_MY_annual_generation_GWh_loc2,RE_WIND_MY_discounted_annual_gen_GWh_loc2,RE_WIND_MY_annual_CAPEX_BUSD_loc2,PP_CO2_MY_annual_OPEX_BUSD_loc2,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc2,EL_Transport_MY_annual_CAPEX_BUSD_target_loc2,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
10,11,MEX-CHL-WECC_low_MEX_FF_Costs,280007.4016861653,171900.25498464797,113.67404484772912,51323.614544679695,31508.247188596135,18.55364062874534,918013.8035311468,563580.8409211335,345.2200088316914,467086.6593182209,286750.69070753315,106746.2510468,65532.938283419644,1460492.4587421669,896615.6771181466,8.614041563207882,45.64744450500862,79905.29940205332,49054.922331063026,0.0,3.4674531495040264,25.37337392536381,19866.689161695238,12196.423780339259,0.0,4.271893236623486,19.43267516391653,93.4819182279335,173737.4203139852,106659.70496673703,0.0,1.043463037999004,9.385791135311687,9732.556311142987,5974.9453102424395,0.0,0.7830114508838022,44.01804778442264,287.0249052042312,506453.5449509948,310918.5435481163,0.0,2.445361876354306,43.37093087292537,64976.302326831035,39889.81316451284,0.0,14.005547477731092,0.31296587066472653,0.0,0.032271015852600865,0.0,0.015023561192972025,0.015538233512366526,128.02751960729444,91145.0247467131,91273.05226632039,12773.098542885607,21663.584052528317,34436.68259541392
11,12,MEX-CHL-WECC_low_MEX_FF_Costs,270072.4119565319,157905.74582460453,109.64075693716936,51846.099470104426,30313.34058008537,18.742520496741154,872905.8018772647,510369.94368102564,328.2570997017476,482305.1721611917,281993.8451819173,112174.787227525,65586.27484961168,1468934.4847764168,858855.5702736274,10.599977249301686,55.4674217543103,97095.05078322222,56769.465265745894,0.0,3.964197412072082,28.557571337435895,22359.832580508566,13073.331017263507,0.0,3.9241156894872464,24.21258301426597,117.56550124219947,218497.08789605228,127750.72201852065,0.0,1.2412035086826196,10.497994643994305,10885.851022441177,6364.7316369017735,0.0,0.7533168267557011,50.599861213470845,337.248366417702,595072.5097518797,347926.57195661106,0.0,2.5583487605652313,45.55287963349059,68245.19601840369,39901.552691604826,0.0,12.683203470417176,0.2906339079857533,0.0,0.030583074938611034,0.0,0.013702875074617572,0.014656274770113966,536.5392330567132,91017.10318910904,91553.64242216575,20331.00411804181,36202.255241366984,56533.259359408796
12,13,MEX-CHL-WECC_low_MEX_FF_Costs,258112.46375707793,143726.6779179401,104.78540068653345,50216.42291807579,27962.38328781374,18.15338753415314,829078.2966773149,461661.81818884454,311.7757225438008,488672.77495816664,272111.286341369,111345.93981244584,62001.585649716246,1463103.141095125,814710.5756148867,13.043763123412203,68.3821848777225,119702.18739893392,66654.65698142874,0.0,4.5321048170832965,32.96067615451919,25807.348665861122,14370.497401106186,0.0,3.5717516729387304,30.16821777123484,147.47071901343432,274076.34309312596,152615.9632715232,0.0,1.476416599211928,11.711411243206232,12144.098218703073,6762.288298197316,0.0,0.6948931870854587,58.1658225135686,393.44738893127055,694235.3129048863,386576.1992456469,0.0,2.6765561547248087,46.262635788215405,69308.51952932512,38593.577072418346,0.0,11.472757843810967,0.2757199044225699,0.0,0.029461939548677516,0.0,0.0123522113580997,0.013966101215327422,1557.4928203802197,93544.48380692619,95101.97662730642,28454.92477871778,36023.130598518044,64478.055377235825
13,14,MEX-CHL-WECC_low_MEX_FF_Costs,250936.46312833822,133076.96405237346,101.87217406328521,49283.0712922512,26135.864931654996,17.815978121362686,786579.1691550538,417139.7273757617,295.79388313992746,508269.34102831664,269546.0834257307,112761.16642831666,59799.65408060373,1442796.969841625,765146.0377533488,16.05095486699221,84.43313974471471,147799.18972280182,78381.06591807639,0.0,5.181370133202709,38.142046287721904,29864.226169452864,15837.636758160794,0.0,3.3070956336655324,37.58877617296625,184.66949518640058,343210.77607909054,182012.00232628302,0.0,1.7562035227743331,13.077614765980567,13560.777167359603,7191.569663194015,0.0,0.6495023794165583,66.86308672679127,458.3926756580618,808830.8413564618,428940.26423172874,0.0,2.8002252702295234,47.145061058444924,70630.52784192652,37456.87692192055,0.0,10.366339365015062,0.25943428536536717,0.0,0.029089892513895876,0.0,0.011017772854878687,0.013349996670838065,2831.800563007642,97697.6456688268,100529.44623183443,34817.5498097675,35513.68402420033,70331.23383396782
14,15,MEX-CHL-WECC_low_MEX_FF_Costs,243349.63059876126,122908.09978873195,98.79216283491792,46914.4217388731,23694.97095362109,16.959704201867826,755930.0622704057,381796.0491586887,284.26825584684866,509270.1742509625,257216.04443060467,113280.10695893875,57214.15173686459,1439885.2529447917,727239.8972532604,19.751443636675013,101.82358338138972,178240.95093400343,90023.79222821177,0.0,5.923648622611035,41.70469491033294,32653.687002921437,16492.3308523219,0.0,3.054389187849778,46.83458946416863,231.1970846505692,429682.9358311285,217019.08083733282,0.0,2.0890112012090305,14.859625967189597,15408.626124663135,7782.403255256879,0.0,0.588843723168437,76.86081230247196,533.8660879605338,942003.1776836423,475775.61666795093,0.0,2.9296084635437185,48.68726952198864,72940.99250942042,36840.15777619442,0.0,9.48801361764258,0.24505706818175874,0.0,0.03160763877279281,0.0,0.009770162275382391,0.012871552442851885,7997.792424723515,109980.82295500823,117978.61537973175,51661.7570425917,25003.33796512307,76665.09500771477
15,16,MEX-CHL-WECC_low_MEX_FF_Costs,241571.16986189605,116199.86310941003,98.07016468649427,46258.27236771335,22251.019937019177,16.722504235745458,739683.9942790399,355800.6484324414,278.15890573262715,533221.0742550668,256488.45377912186,117642.14743153541,56587.88437070722,1451699.4268292082,698292.2455937101,24.30506651881522,125.67464990020494,219991.9543452701,105819.89148252297,0.0,6.77226527001096,48.022960180343894,37600.7237087876,18086.591004521346,0.0,2.88768279813195,58.354620543744154,289.2577051943133,537589.3911790362,258589.6889094313,0.0,2.484887282245242,17.05051324943484,17680.45740008931,8504.602311511977,0.0,0.5529600964548629,88.35345116408993,615.4395391246237,1085938.9921961285,522355.22273001424,0.0,3.0649697511527445,44.97223927314139,67375.30775827503,32408.67502087147,0.0,8.842001914194597,0.22900356559671803,0.0,0.03187326602432332,0.0,0.008710680904015316,0.012402522524452087,14307.778946383383,124509.92055906352,138817.69950544692,67037.92979103404,18914.008912745536,85951.93870377957
16,17,MEX-CHL-WECC_low_MEX_FF_Costs,234267.13718167748,107320.47476686638,95.10496114737124,45661.4481980568,20918.035530343273,16.50675050794211,721423.9572867563,330492.62707369466,271.2922005616415,539175.450283375,247002.48614971535,121856.78840625835,55823.998801775,1470013.177504125,673429.9740938288,29.90851045374235,155.1091603539473,271516.70882087015,124384.93272402462,0.0,7.742453985594279,55.442414165938175,43409.962421576914,19886.60395453808,0.0,2.6670211184313954,72.70826493332382,361.11897012763717,671144.5323944085,307459.04321140895,0.0,2.955783483540155,19.159296732974994,19867.151489663385,9101.371006563404,0.0,0.51983410096456,101.56453072450026,710.9776698491239,1254515.3913381684,574707.9552875651,0.0,3.2065853483088698,42.15242462145026,63150.793189963384,28930.105983218265,0.0,8.213072275408368,0.21660445741453607,0.0,0.03443481462217455,0.0,0.007649000770760428,0.011934330020448225,27707.26021134821,139192.9394806376,166900.19969198582,93478.14616140563,16240.511448146402,109718.65760955203
17,18,MEX-CHL-WECC_low_MEX_FF_Costs,231902.740455818,101178.39750875371,94.14509173736758,43676.70170054254,19056.0002777142,15.789258694851227,688259.1819301501,300285.2012938828,258.8205536240148,548748.3695133375,239417.0959505278,120833.59920888333,52719.29908693368,1456749.3513940417,635574.9166924849,36.803807834433506,191.7479681883808,335652.4987099072,146444.07337544,0.0,8.851631076014773,64.29404524195294,50340.55839507498,21963.41888025214,0.0,2.5143843564900394,90.59251418914148,451.0274843167786,838240.7325536514,365721.65503365645,0.0,3.5159164216384915,21.991213154613483,22803.695212477847,9949.176686491644,0.0,0.4735606629014753,116.75100140831303,826.049871257437,1457559.5288742026,635928.3944434561,0.0,3.3547442326704147,43.82836885412068,65661.61453857506,28647.944926361193,0.0,7.462387537354275,0.1958591318284586,0.0,0.035858755454288446,0.0,0.00655672673598579,0.011514412198024427,44409.65458269258,153478.11099719122,197887.7655798838,122718.17339168132,12687.323684087725,135405.49707576906
18,19,MEX-CHL-WECC_low_MEX_FF_Costs,226564.6409223032,94142.28796585156,91.97799414594563,42350.85836253383,17597.656401000077,15.30996235063104,661241.8004734113,274759.62595846545,248.66064030982702,557374.1283655042,231600.46282462685,122766.05182807083,51011.83025109535,1464750.86388925,608634.2381809726,45.288790734291176,237.036758922672,414929.97902500787,172411.97660862227,0.0,10.119707892568783,74.41375313452173,58264.025400298466,24209.905989547682,0.0,2.339529998239378,112.87580077224467,563.1942850890232,1046704.2619768144,434927.24038919143,0.0,4.1821968194850925,25.46440997409858,26405.21192406818,10971.91095060348,0.0,0.437319359221252,134.20823423895376,958.7015054963907,1691622.4592532157,702904.0720574383,0.0,3.5097487339830544,45.78151758810373,68587.73071994974,28499.6187846281,0.0,6.828051464693829,0.17912406654961566,0.0,0.04129840942990444,0.0,0.005581224552201494,0.01102424857045992,63777.91532983005,166752.28843021306,230530.2037600431,153365.07082256602,11232.236047558908,164597.30687012494
19,20,MEX-CHL-WECC_low_MEX_FF_Costs,220806.27049285476,87380.53915622627,89.64028001944322,40168.93600343655,15896.211993788542,14.521190872050333,632631.0729164312,250353.59781690844,237.90154760129676,578293.2385530584,228850.27160857557,124282.192960175,49182.68400683695,1443234.6822733334,571136.9717196944,55.7299553187899,292.7667142414619,512484.59163694386,202807.55535855,0.0,11.569448269077913,85.98320140359965,67322.60126057552,26641.83939350169,0.0,2.1714937785713775,140.64016783277202,703.6504529217952,1307743.9660076434,517518.69443285273,0.0,4.974740050491973,30.25515002459055,31372.949501142728,12415.34144937076,0.0,0.39503676425763923,154.27576569166595,1112.9772711880566,1963841.026415455,777158.5803350284,0.0,3.6719151510071786,49.45343273911091,74088.8224458655,29319.462877206384,0.0,6.2215372593479845,0.16098435829144317,0.0,0.045141292787076515,0.0,0.004685715951669215,0.010591747498031868,83739.17984329145,174746.2737973524,258485.45364064386,177605.5648001736,11891.111484588113,189496.67628476172
20,21,MEX-CHL-WECC_low_MEX_FF_Costs,217586.80795001134,82006.17952826663,88.33328124985029,40767.647393284424,15364.897544003788,14.737626835614506,727220.2357744946,274081.65859583067,273.47189688323465,592898.8277211043,223457.33257581515,127410.57502744166,48019.70573464411,1452925.4120857916,547592.307214055,68.57829210004498,360.2630063415055,630636.0344453283,237680.08890317945,0.0,13.226877166006371,98.30107856960345,76967.17740203686,29008.119689248153,0.0,2.0379355674569553,175.23381160908522,876.7292645308796,1629413.2985373135,614108.7354721179,0.0,5.917473432782428,35.98862345737125,37318.25046070083,14064.856117858644,0.0,0.3818330688660382,177.3439015475864,1279.3955727356417,2257485.0177043877,850822.3609161528,0.0,3.841574396950084,51.73840713605666,77512.06433246513,29213.48184268152,0.0,6.81120329776499,0.29385550022370294,0.0,0.042277650434138524,0.0,0.004457382718167634,0.011680457994212029,4478.135077390665,55115.946652556275,59594.08172994694,2091.1336845959677,8060.574164958688,10151.707849554656
21,22,MEX-CHL-WECC_low_MEX_FF_Costs,213363.06875924225,76585.0444274926,86.61857829805216,37334.121650737696,13400.79790710878,13.496396979106617,720602.1965643821,258654.65640028394,270.9831766202324,592351.6925559416,212620.11722510034,127482.87813020418,45759.005727289885,1462672.6639306669,525015.1846869552,84.38876579850674,443.32032100878547,776026.8590136424,278548.9157992481,0.0,15.12174785656906,112.3836038924515,87993.4269667846,31584.56874831864,0.0,1.9032149390676203,218.33654783368553,1092.380741165893,2030204.5097971756,728726.4074513245,0.0,7.038858608143356,42.80861332049546,44390.210024616325,15933.526953144308,0.0,0.3330232287895598,203.86130819122766,1470.6976269049392,2595036.225748545,931468.4391991161,0.0,4.019072674718669,54.12895778333414,81093.47562474773,29107.883897700416,0.0,6.427826866203452,0.2794695958015242,0.0,0.06728633321820543,0.0,0.003811667482494922,0.011502280365341525,5433.154339844421,52675.62241165969,58108.77675150411,3685.2314099601763,6416.525705548581,10101.757115508757
22,23,MEX-CHL-WECC_low_MEX_FF_Costs,208800.32326319252,71378.36359036728,84.76624963451175,35948.78825113557,12289.088629370954,12.995594799150258,709443.1544000583,242523.05087494614,266.78680765529634,610285.8149053374,208626.1271513834,133801.64498294168,45740.075088596524,1469465.6426253335,502336.6404976899,103.84428621531757,545.5261949183334,954937.0048925611,326445.09201836656,0.0,17.288076041511307,128.48357930185026,100599.2872638943,34389.85338256828,0.0,1.7738237135842168,242.98720690744105,1332.0224226246398,2475581.843998128,846277.3342351412,0.0,8.372750814721531,50.921018876815936,52802.33456025317,18050.47126249521,0.0,0.30539614152849737,234.34373899950847,1690.6041851924188,2983059.8919297783,1019758.6394998662,0.0,4.204772183377216,56.629962785769735,84840.36447145723,29002.667657509646,0.0,6.026940337293284,0.2735523446428902,0.0,0.06376515056351559,0.0,0.0032473483337118435,0.011158247611525823,5376.5686401128805,52506.67632338832,57883.2449635012,4851.963092958915,5366.048862132007,10218.011955090922
