,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Discounted_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh
10,11,CHL,2.9680346027821027,14.31520568,1788.9084291,1098.2345939952693,5.876218320133279,134.96322273604048,82.85571117822876,0.3185525909098971,0.0015750789124241952,5.717126992703592,0.041452067944620766,168.19372372798102,103.25635615898041,0.4653253144223065,21.812320882580075,1.1667485167985696,1611.148901858568,989.1056642786147
11,12,CHL,2.5902108868246305,14.92763113,1806.86298776,1056.4353671601127,5.398757271926398,117.78272683349012,68.86512099166704,0.2647634351726285,0.1491731724366919,5.737300165140284,0.042217352327615726,168.7872038091239,98.68638233000615,0.588429880372763,22.271750762952838,1.1426950725109344,1645.0843070466854,961.8467231313103
12,13,CHL,2.8216807285675842,14.6302258,1835.3196447500002,1021.9746525131454,5.798588507548463,128.30818222358084,71.44679692043456,0.274689118560098,0.9513310434017421,6.425631208542026,0.05638311812584847,189.03740316538435,105.263099517603,0.8287043924040781,22.837455155356913,1.1296693842758514,1686.8695904883155,939.3121075697503
13,14,CHL,3.178024281210201,14.86836411,1820.6570583100001,965.533310224848,5.878258648009216,144.51192668827724,76.63776014568097,0.29464664184009504,0.8550699113469798,6.890701119889005,0.06715068713788984,202.71942217302927,107.50643776883454,7.772535009931742e-11,22.44745515543464,1.0758756040758586,1658.0625655512567,879.3059792175446
14,15,CHL,3.1719656643422236,15.29192889,1899.87944041,959.5682199061499,6.1772770575623195,144.23642772439806,72.84919729814779,0.2800808805456117,0.1315955166765134,6.715296636565519,0.0658669664515427,197.55914967140194,99.78079532007025,1.0699353915859555,23.210390547020598,1.0710748946492163,1714.4161523593634,865.8966566545968
15,16,CHL,2.9818438377876237,15.72977517,1920.60357923,923.8431602643449,6.3103190925129855,135.59115977495438,65.22166620173762,0.2507555659902805,0.18609118794500387,6.607387824510523,0.06523020782231706,194.3845507958206,93.50229253752237,0.8877656816175598,23.804156228638156,1.0559579209991017,1758.274159540224,845.7599338703777
16,17,CHL,2.5101824780679918,16.21606096,1962.8164779200001,899.1888440897305,5.7464937727415855,114.1436547195361,52.29052338922754,0.20103963225711732,0.9206664093218829,6.6810542338324055,0.0735354797958086,196.55176305353848,90.04262732254955,1.5791702496605102,24.53632647829867,1.0651066330451198,1812.3553047821379,830.2608470629328
17,18,CHL,2.431955052415231,16.35873496,2036.6319801700001,888.5757868305119,5.941272837616291,110.58647736636642,48.24851376949869,0.18549945260579978,1.969447380256268,7.966501614088673,0.09253473671238348,234.36869134944786,102.25428371545544,1.7852849912099795,25.637611469508645,1.0769094387722085,1893.7008027588486,826.2153875697066
18,19,CHL,2.7195386534190225,16.13076383,2023.5578144299998,840.8300682141662,6.265490189262691,123.66355185907145,51.38476005172031,0.19755727414551422,0.6583531164318751,7.915854730520548,0.09505384596874417,232.87869682013059,96.76590860738669,0.613974659397346,25.54258612890599,1.0456252497917657,1886.6818351769543,783.9552716793128
19,20,CHL,2.7624908987862713,16.38749364,2006.67711232,794.1102741131391,6.064157920282423,125.61668726156289,49.710788717341345,0.19112141235527175,0.0629703276761462,7.794825058196695,0.09113666415552454,229.31809176523046,90.74895586976201,0.5594667684413563,25.918052897347344,1.012770502875132,1914.4153750838327,757.5991717554401
20,21,CHL,2.8719776336290015,17.03589864,2080.08109143,783.960686882959,6.665270144337476,130.59529585573856,49.219993520715796,0.18923446842264507,1.7210504785646224e-11,7.79482505821388,0.0867968230054138,229.31809176573603,86.4275770190115,15.006968218294132,26.260510623089054,0.7953047506237831,1939.7107295640787,731.056573788616
21,22,CHL,2.662710732400758,17.096091,2136.4234623700004,766.8528894574995,6.771152133562826,121.07945821177186,43.46054703997882,0.16709131651970557,1.1759262668874473,8.97075132510125,0.09224780679830935,263.91298845243705,94.72955213457821,0.6429974788647908,26.74951316645066,0.7683511545387582,1975.8304948556442,709.2092699531888
22,23,CHL,2.100692787666148,17.80561969,2155.21906483,736.7613594755647,6.041966918413263,95.52323559032122,32.654605772328296,0.12554607432601156,1.815546079316857e-11,8.970751325119252,0.08785505409376079,263.91298845296666,90.21862108073171,1.072940910236736,27.71671209558542,0.7539402319810884,2047.2718376152195,699.8596137680338
23,24,CHL,2.2309090954299413,17.9266886,2231.83928243,726.6228295092891,6.299201708751701,101.44446458546686,33.027406800945904,0.12697937001403706,0.544381111628918,9.51513243674788,0.08738748127597654,279.9282853685067,91.13661739687909,1.4372130145195985,28.695346785816554,0.7347011858666206,2119.557873336701,690.0672245340811
24,25,CHL,2.264455655255612,17.6510315,2161.3995215200002,670.1806329236261,6.194296232210809,102.96990226787727,31.92766241820941,0.12275121944387532,0.2513784465436155,9.766510883290813,0.08479258762885682,287.3236566875225,89.08984580386965,0.5301840692420383,28.87421263113402,0.6994457572177358,2132.7696499199706,661.3034284649443
25,26,CHL,2.307015797781362,18.09171303,2247.72648971,663.7598624298438,6.462688386397082,104.90520787044525,30.978798649672346,0.11910315454177342,6.311587797161957e-11,9.11633602832633,0.07372273135292305,268.195984681926,79.19901763478323,0.9898216242205038,29.86403425534479,0.68519418327974,2205.881999195772,651.4030684007116
26,27,CHL,2.6208111745870384,18.56220333,2266.4427022399996,637.4160113006068,6.881421138954488,119.17419088488371,33.51663703156601,0.12886029717402755,7.546665435777954e-10,8.636342814456274,0.06538530211081825,254.07493295297218,71.45622087612924,0.3560967159916439,29.694777390702516,0.6439833897234906,2193.379981961182,616.8677981519276
27,28,CHL,2.2773855188242105,18.58167519,2322.07039912,621.9626530045026,6.941452973699591,103.55785230562903,27.737796659337608,0.10664258222293332,1.988720159775372,10.373514484824046,0.06923593299293226,305.18126177281556,81.7422879562201,0.872849108387509,30.260665608095273,0.6195285195112316,2235.178843482386,598.6888958916521
28,29,CHL,1.701931366445358,19.14758276,2383.83832746,608.1019893128558,6.091541956159004,77.39065504010928,19.74186367506717,0.07590088520940866,5.643848555512435e-11,10.078833225417515,0.06338195643103572,296.5119531505495,75.63831258557319,2.240736230661899,32.4568019256265,0.6229527711944207,2397.3946221411325,611.5601138292493
29,30,CHL,2.063092761547124,18.80499794,2359.03277298,573.1183335230493,6.57011511701596,93.81347765986264,22.791639265995954,0.08762625576466561,1.0360557663963217,10.882734896546788,0.06245784954930872,320.16215643463613,77.78221805760394,0.33299805973955504,31.860862759347988,0.5764349176655588,2353.3760723273463,571.7440589099872
