,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD
10,11,slow_fast_2055,117.38036025625193,70.74169449,209207.690211781,67.81708726625969,127621.38162186417,9.556078646853756,25.48198065095297,122.3879246441084,3.4695731451719904,6.759377772312345e-16,4.229000000000001,3.821631128145725e-17
11,12,slow_fast_2055,120.15085354438747,72.52316903,213555.52267588,69.4312389523951,130633.59065269383,9.315836088440246,2.5503513155749276,124.15827595968332,3.3828383721668778,1.1670495203246886e-15,3.4490000000000016,9.771094465513929e-17
12,13,slow_fast_2055,123.25966499625409,74.01983682,218501.05594633,70.99012780998932,134013.63491071982,9.101786879124084,2.309630171680058,126.33890613136337,3.292012603538883,2.135422514140782e-15,3.320000000000004,2.028061121881485e-16
13,14,slow_fast_2055,125.190963140001,75.69076518,222762.72807644,72.68460406362335,136113.43198827677,8.804189074590324,4.177562179723012,130.51646831108638,3.2611423706133764,4.644306526841739e-15,3.3200000000000083,4.273149380748396e-16
14,15,slow_fast_2055,122.18596907999934,77.14956094,227638.373210499,73.73079967894428,132846.26282244993,8.183675844453742,25.890765308453076,154.04623361953946,3.8800688567050137,10.024874231075206,10.983874231075214,0.4971537483147202
15,16,slow_fast_2055,118.95838288000134,78.65027126,232596.09067457498,73.63081150229662,129337.08113951607,7.588096296789409,3.547543857194553e-14,153.5922336195395,3.6953036730523943,26.623238655067485,37.1531128861427,1.7750624840314408
16,17,slow_fast_2055,115.50820451999894,80.33276133,236909.57075327,75.19869719008643,125585.88691772206,7.017158980485835,1.9975899567545733e-14,153.43223361953952,3.519336831478472,24.43992186782144,61.43303475396414,2.8708059152255636
17,18,slow_fast_2055,111.83543401000077,82.18027049,241992.32950320002,76.4083391286213,121592.68016794932,6.470511468043931,2.096394241116395e-14,153.26923361953953,3.3517493633128312,32.0856326590033,93.35566741296743,4.267393366837234
18,19,slow_fast_2055,107.94007134000042,83.67787265,247010.85978051,76.95724203582208,117357.46087931869,5.947748353893568,2.063011265958403e-14,153.26923361953956,3.1921422507741246,26.73302237696466,120.0886897899321,5.330254472848535
19,20,slow_fast_2055,103.82211653000077,85.32761094,251768.62069037597,77.79239919200637,112880.22907357846,5.448418562026228,3.094038279617341e-14,153.0872336195396,3.040135476927739,30.035713177275593,149.94240296720767,6.488048718081954
20,21,slow_fast_2055,99.48156956000038,87.13830051,256725.45147908997,79.28642915869771,108160.98472898181,4.972032001748157,56.308219940117226,142.95095691808496,3.3505079096682895,38.453726577365096,188.39612954457277,7.974572486861411
21,22,slow_fast_2055,94.91843044000098,88.4670316,261627.65079047,81.2055589142434,103199.72785640307,4.518065634246057,2.993100628027111e-13,138.63244104826202,3.1194037353024147,32.751914041627835,221.1480435862006,9.115610766193148
22,23,slow_fast_2055,90.13269917000046,90.29136911,266278.52877074,79.9004232369052,97996.45845583954,4.0859689811366025,2.951688486136058e-13,136.34911494603372,2.9354670337073427,49.38276414733273,270.5308077335334,10.963750168044783
23,24,slow_fast_2055,85.12437574000043,91.87765405,271216.00491759996,80.50010166301143,92551.17651642185,3.6751691251335084,5.021802974639393e-14,133.41319323251912,2.752720288917239,32.441432060953744,302.9722397944871,11.934956278607013
24,25,slow_fast_2055,79.89346017000004,93.75065372,275914.12679734,82.22323326755904,86863.8820598926,3.285075241115892,1.6438862925399977e-14,131.21267700246077,2.590986821985695,46.84807221041261,349.82031200489973,13.515758699690345
25,26,slow_fast_2055,74.43995243999974,95.22748469,280979.300917076,82.4437958464407,80934.57506450811,2.9150826874421583,8.25997149627607e-15,129.36825641097454,2.442969368779303,52.34768925715755,402.16800126205726,15.266693999953809
26,27,slow_fast_2055,68.76385256000026,97.07851964,286011.16429774,83.62685101813287,74763.25554114055,2.5645767020971064,4.798576084676317e-15,119.62494593808779,2.2010105171053413,49.65592101667585,451.8239222787331,16.80561170854648
27,28,slow_fast_2055,62.86516052000078,98.51975278,290544.87802403,81.75146411316399,68349.92347891918,2.232935723959014,5.57668819624883,125.20163413433659,2.2577527992323674,74.79836586566338,526.6222881443965,19.41154667676816
28,29,slow_fast_2055,56.74387633999996,100.3490626,295493.106628089,82.12296227755274,61694.57889958419,1.919534377379431,1.3724288998717738e-14,122.29519776275095,2.1147493789331366,59.91211746137767,586.5344056057742,21.210760526468388
29,30,slow_fast_2055,50.39999999999928,101.6443641,300046.60702388,83.5871226046578,54797.22178139488,1.6237461389161663,15.475416152237207,137.7706139149881,2.4620069209019433,62.229386085011896,648.7637916907861,23.025493243788485
