,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
10,11,MEX-WECC_lowIR,737106.9230239653,452519.70932106045,299.24182332619324,566593.1727018642,347839.05808738264,213.0679291877087,467086.6593182209,286750.69070753315,1460492.4587421669,896615.6771181466,8.614041563465946,45.647444506070144,79905.29940391149,49054.92233220378,0.0,3.467453149690118,25.37337392627163,19866.689162406037,12196.423780775629,0.0,11.245567296337672,44.018047784576,287.02490520495957,506453.54495227995,310918.5435489053,0.0,2.4453618764748732,43.37093087361869,64976.30232786973,39889.8131651505,0.0,13.351802244684176,1.307725298748412,0.0,0.021366463375256002,0.02189101832205046,389853.6267856591,21526.208327139702,411379.83511279884
11,12,MEX-WECC_lowIR,692077.492296317,404643.3761885349,280.9613153925513,554086.8116775302,323963.08314378903,208.36489961814695,482305.1721611917,281993.8451819173,1468934.4847764168,858855.5702736274,10.599977249622725,55.46742175569287,97095.0507856424,56769.46526716092,0.0,3.964197412290719,28.557571338562344,22359.832581390547,13073.331017779183,0.0,10.055792541661281,50.59986121364815,337.24836641860776,595072.5097534779,347926.5719575455,0.0,2.5583487606974193,45.55287963431611,68245.19601964045,39901.55269232794,0.0,12.435322946474344,1.205114556554051,0.0,0.01997528608305212,0.02077069043790297,362429.39759655413,35626.5392609825,398055.9368575366
12,13,MEX-WECC_lowIR,651660.4311726594,362868.91202265874,264.5532819223022,538847.8187547834,300050.628186023,202.63426109055501,488672.77495816664,272111.286341369,1463103.141095125,814710.5756148867,13.043763123809475,68.38218487950235,119702.18740204953,66654.65698316362,0.0,4.532104817338944,32.96067615590129,25807.348666943264,14370.497401708762,0.0,9.017655332675089,58.1658225137709,393.4473889323786,694235.3129068414,386576.19924673554,0.0,2.67655615486904,46.262635789185154,69308.51953077794,38593.57707322733,0.0,11.517443362920485,1.079226759894039,0.0,0.018487775143695477,0.019887643239513322,339294.2507016247,35003.983012127246,374298.23371375195
13,14,MEX-WECC_lowIR,621667.0241822773,329683.29591598624,252.37691847323063,521011.4676940273,276303.5052491838,195.9268834378066,508269.34102831664,269546.0834257307,1442796.969841625,765146.0377533488,16.050954867481614,84.43313974698395,147799.18972677412,78381.06592018298,0.0,5.181370133500558,38.14204628940185,29864.226170768216,15837.636758858353,0.0,8.192959586808168,66.86308672701948,458.3926756593981,808830.8413588196,428940.26423297916,0.0,2.8002252703862354,47.14506105957139,70630.52784361414,37456.87692281553,0.0,10.605910048989912,0.967816110713597,0.0,0.01694380330031874,0.019103929895577656,318389.3824076487,34052.26190179011,352441.6443094388
14,15,MEX-WECC_lowIR,599188.765211713,302631.0431033923,243.25146463546864,514290.39465343126,259751.5968728659,193.39941719981746,509270.1742509625,257216.04443060467,1439885.2529447917,727239.8972532604,19.751443637274907,101.82358338425887,178240.95093902585,90023.79223074843,0.0,5.92364862295692,41.704694912358775,32653.68700450761,16492.330853123025,0.0,7.520684052162398,76.86081230272602,533.8660879621241,942003.1776864482,475775.6166693681,0.0,2.92960846371339,48.68726952328477,72940.99251136222,36840.15777717516,0.0,9.970565045964953,0.8577178814747964,0.0,0.015530039112615251,0.01863868783017056,306387.2699112825,21578.21031985332,327965.48023113585
15,16,MEX-WECC_lowIR,586785.1909848505,282253.7097702884,238.21601041373785,519833.95097364904,250049.01858650823,195.48407709759138,533221.0742550668,256488.45377912186,1451699.4268292082,698292.2455937101,24.305066519547573,125.67464990380643,219991.95435157447,105819.89148555549,0.0,6.772265270411392,48.02296018277016,37600.7237106873,18086.591005435133,0.0,7.014286941501437,88.3534511643131,615.4395391264372,1085938.9921993285,522355.2227315535,0.0,3.064969751335971,44.97223927462075,67375.30776049134,32408.675021937554,0.0,9.5981315784431,0.7663164596944153,0.0,0.014351049462784584,0.01820180800790647,293022.1644537499,14644.981933115067,307667.14638686494
16,17,MEX-WECC_lowIR,571429.2038744028,261778.3022972367,231.98197103848355,521091.41637617676,238717.9818527447,195.95694821967786,539175.450283375,247002.48614971535,1470013.177504125,673429.9740938288,29.90851045463216,155.10916035843857,271516.70882873214,124384.93272762628,0.0,7.7424539860569555,55.44241416882711,43409.96242383887,19886.603955574312,0.0,6.505452590388627,101.56453072473111,710.9776698511683,1254515.3913417757,574707.9552892176,0.0,3.206585348505937,42.152424623126684,63150.793192474935,28930.105984368838,0.0,9.163189733417612,0.7071704243330463,0.0,0.013117378717011494,0.017791433326684595,287169.626503017,10947.109601050968,298116.73610406794
17,18,MEX-WECC_lowIR,558238.5094533897,243557.61257133607,226.62697120577366,509704.1817124937,222382.2461425634,191.67476723716493,548748.3695133375,239417.0959505278,1456749.3513940417,635574.9166924849,36.80380783550877,191.74796819394737,335652.49871965137,146444.07337969134,0.0,8.851631076547832,64.29404524537495,50340.55839775433,21963.41888142113,0.0,6.05265023001027,116.7510014084819,826.0498712596502,1457559.5288781074,635928.3944451597,0.0,3.3547442328817167,43.8283688560084,65661.61454140316,28647.944927595086,0.0,8.536142518182293,0.6454499254193599,0.0,0.011728358476188227,0.01741072198773011,278317.7813912966,7384.772599724333,285702.55399102095
18,19,MEX-WECC_lowIR,545894.2562536913,226830.33884693138,221.61559942279857,500076.969812091,207792.30998046658,188.0544445748067,557374.1283655042,231600.46282462685,1464750.86388925,608634.2381809726,45.288790735579745,237.0367589295271,414929.9790370077,172411.97661360845,0.0,10.119707893182207,74.41375313855715,58264.025403458094,24209.905990860574,0.0,5.636960750685092,134.20823423904713,958.7015054986973,1691622.4592572858,702904.0720591295,0.0,3.5097487342095453,45.781517590217945,68587.73072311716,28499.618785944225,0.0,7.976107818600211,0.6019038249406933,0.0,0.010431872409794247,0.01691785923291838,272376.0700013003,7372.561044448298,279748.6310457486
19,20,MEX-WECC_lowIR,530795.9675470049,210053.98860585783,215.48617735312249,486711.1750722069,192608.13923554815,183.02822409707863,578293.2385530584,228850.27160857557,1443234.6822733334,571136.9717196944,55.729955320326106,292.7667142498532,512484.59165163274,202807.55536436287,0.0,11.569448269783285,85.98320140834043,67322.60126428746,26641.839394970626,0.0,5.220051670844171,154.27576569163037,1112.9772711903277,1963841.0264194622,777158.580336614,0.0,3.671915151250576,49.45343274146852,74088.82244939756,29319.46287860414,0.0,7.39326342455652,0.5560790484683265,0.0,0.009154379022900413,0.0164620051803314,262662.9304988953,8710.108551725285,271373.0390506206
20,21,MEX-WECC_lowIR,524809.6114607397,197795.22307021846,213.05590834549352,485998.814100696,183167.84172330276,182.76034004138072,592898.8277211043,223457.33257581515,1452925.4120857916,547592.307214055,68.5782921018589,360.2630063517029,630636.034463179,237680.08890990718,0.0,13.226877166815472,98.30107857513912,76967.17740637113,29008.119690881696,0.0,4.915409088517997,177.34390154665303,1279.395572736972,2257485.017706735,850822.3609170375,0.0,3.841574397212692,51.738407138657,77512.06433636085,29213.481844149777,0.0,7.0308976045489695,0.5249417190793308,0.0,0.008163483399356559,0.016174378105597735,260925.96911929926,8060.574294924803,268986.54341422406
21,22,MEX-WECC_lowIR,515637.1399451663,185084.01430861588,209.33217842925916,481996.1069297177,173008.82236908638,181.2551180070273,592351.6925559416,212620.11722510034,1462672.6639306669,525015.1846869552,84.38876580061694,443.32032102107706,776026.8590351588,278548.9158069712,0.0,15.121747857494514,112.38360389888993,87993.42697182571,31584.56875012811,0.0,4.599522839583408,203.86130818800166,1470.6976269030292,2595036.225745175,931468.4391979064,0.0,4.019072674996618,54.12895778618524,81093.47562901914,29107.883899233606,0.0,6.64094364663738,0.4946358068735639,0.0,0.0072047416756911885,0.015909084425156032,259713.7694999042,6416.525843805373,266130.2953437096
22,23,MEX-WECC_lowIR,509223.9039720574,174078.125927074,206.72860984772805,472423.40178024274,161497.87899687924,177.6552926628619,610285.8149053374,208626.1271513834,1469465.6426253335,502336.6404976899,103.84428621771302,545.5261949329936,954937.0049182236,326445.0920271393,0.0,17.28807604256728,128.4835793093123,100599.28726973687,34389.85338456557,0.0,4.326015507413711,234.34373897137775,1690.6041851623545,2983059.8918767297,1019758.6394817315,0.0,4.204772183670224,56.62996278887901,84840.3644761154,29002.66765910204,0.0,6.199096085295201,0.4682744700236518,0.0,0.006299312870483589,0.015462674788279248,259178.3336284855,5366.049009035821,264544.3826375213
23,24,MEX-WECC_lowIR,500519.7695474591,162954.8749486709,203.195009803643,461409.1118023941,150221.56703603905,173.51335790240208,620656.3219174292,202067.88917768563,1455159.3366177084,473758.12536500714,127.78520550393948,671.2952581837237,1175094.2286914557,382576.9624693402,0.0,19.76475048189751,146.8900229163408,115011.05193251869,37444.29835873168,0.0,4.049591597349421,267.2859274810375,1941.2942076200322,3425400.776780761,1115212.2037738254,0.0,4.399051857546941,59.24652564228,88760.37669623288,28897.831744006842,0.0,5.766254850678355,0.4382776009605921,0.0,0.005462143387373876,0.015172727637492568,256759.19121577375,3218.8324256251176,259978.02364139888
24,25,MEX-WECC_lowIR,493744.47166993003,153094.3165443063,200.44445567489825,442857.73360176553,137315.97201040995,166.53709357867743,638163.4166373708,197873.99701558572,1441615.5158625417,446998.7104345428,157.24561591604646,826.0599176452863,1446007.8928676853,448360.6455937012,0.0,22.596231104590153,167.93335730797833,131487.433217641,40770.03364622344,0.0,3.804546860442556,294.01452036821337,2216.2313146734405,3910525.4819233064,1212528.4642870126,0.0,4.6023081394353484,61.983985646725415,92861.51137968259,28793.374779186706,0.0,5.27087358561958,0.41814167398298896,0.0,0.004697776656492677,0.014721606311396445,257639.1176324283,2796.341661502166,260435.45929393047
25,26,MEX-WECC_lowIR,486849.06750177627,143767.87903174528,197.64514223556122,433916.1718118902,128136.64822053343,163.17461032603302,638029.9336772709,188412.00784103727,1437304.0531596253,424439.8706704646,193.4980158872654,1016.5050016676273,1779379.7086061242,525455.7598541443,0.0,25.833347129758906,191.9913411190987,150324.20627109968,44391.15476512181,0.0,3.5727755618179033,323.41597240343,2517.717317107074,4442495.537194201,1311881.2453883851,0.0,4.814955789611398,64.84792880260639,97152.13721127034,28689.2953948494,0.0,4.91852524194517,0.4010675109827451,0.0,0.004074727920729788,0.014509816525884942,260311.12355509403,1979.9091886544627,262291.0327437485
26,27,MEX-WECC_lowIR,483084.97999390704,135863.17481691294,196.11704315816624,425236.2809124142,119593.7641713181,159.91052867339417,665636.8860569292,187204.2070446462,1446717.3698472916,406875.8563611441,238.1082736971954,1250.8565012565873,2189609.173651453,615807.293251543,0.0,29.534209525354196,219.4958503515261,171859.51872394592,48333.8973541187,0.0,3.3763357573750996,355.75756964132637,2848.265830628464,5025746.200867696,1413444.5552054546,0.0,5.037428732168139,67.84419920903471,101641.00954724684,28585.59222615302,0.0,4.590606637716039,0.3862019123773221,0.0,0.0035370275621823726,0.0140606373147432,262836.24873487937,2361.4061604017925,265197.6548952812
27,28,MEX-WECC_lowIR,477746.71634696814,127963.65488141871,193.94987894194594,414371.45295343664,110988.69711526402,155.8247992545928,663815.7352915708,177801.92882375387,1453266.1616257082,389254.89845137345,293.0032628132432,1539.236879470781,2694415.537134827,721694.6723096855,0.0,33.76525418504632,250.9406311800176,196479.96093690704,52626.827254182885,0.0,3.1800247874581347,391.33332658956056,3210.6207084862954,5665118.983835096,1517392.5967565642,0.0,5.270180940468486,70.97891098917762,106337.288281287,28482.26391318638,0.0,4.260301138769407,0.37647413171642696,0.0,0.003054453233056401,0.013784861907943095,269224.13274971105,2219.524941213601,271443.65769092465
28,29,MEX-WECC_lowIR,471214.63258409465,120203.85450091836,191.29806196089964,395675.1420031352,100934.21110068573,148.79403282542094,680455.4130297041,173579.84622344622,1442034.544427875,367853.8368240758,360.5540903085532,1894.102296092709,3315603.1560714855,845789.2684053613,0.0,38.602434549662256,286.89016341831734,224627.50586283882,57301.047472930826,0.0,2.9871859882023193,430.4666592289358,3607.775906671147,6365896.701619942,1623899.7432933883,0.0,5.5136873635022035,74.25846076658736,111250.55653594396,28379.309100946164,0.0,3.874359693099819,0.3701475258995956,0.0,0.002604600700496202,0.013356563201789207,276259.41336983995,3966.7677763024453,280226.1811461424
29,30,MEX-WECC_lowIR,466087.01420153555,113234.12540745677,189.21641298136888,374993.5454385427,91103.30229628373,141.01669775570937,688017.1643062292,167151.23891404414,1446253.9492610833,351362.0763329123,443.6785132935723,2330.7806328472534,4080003.301997156,991221.7922497563,0.0,44.13258508236557,327.9897937573111,256807.44310757244,62390.423531167704,0.0,2.8139812505007065,473.5133251286562,4042.9968633171366,7133841.198190671,1733140.4743310758,0.0,5.768444894982548,77.6895407179193,116390.84021762172,28276.72643928817,0.0,3.497000258642849,0.36588150755591115,0.0,0.002211345411506913,0.012876936465015223,287096.1067546141,3750.2422341077154,290846.3489887218
