,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Discounted_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh
15,16,fast_slow_2055,63.16179980307048,77.99422715,34851.27101215,16764.057247046334,59.816044483383706,155685.9743728631,74887.61560629973,4.0289537196189205,0.0,13.595000000001802,0.29881604040029075,23701.02021238801,11400.595964358306,0.0,473.2701343992595,13.271243325577267,435865.6994506909,209658.8539071622
16,17,fast_slow_2055,69.20903686000092,78.23867732,35152.49371632,16103.762398176483,65.3738375739828,170591.66098102235,78150.00545105708,4.20447029326688,1.920277263316413e-13,13.435000000001994,0.2845867051431367,23422.08212971225,10729.925692650051,87.20103845556831,560.3111728548279,14.568467156334787,400369.9553431062,183414.08960185925
17,18,fast_slow_2055,63.939951787673095,80.06041772,36030.15799758,15719.838588439985,66.85465372976253,157604.02215349625,68762.11281971856,3.6994016697008387,0.0,13.272000000001993,0.27103495727917776,23137.91395798597,10094.995218094295,0.0,560.1481728548279,13.874730625080748,498510.3888839517,217498.43140966838
18,19,fast_slow_2055,51.972744739336186,82.79105361,36914.68391088,15338.813632874995,62.864285623056425,128106.34641196986,53230.83295378235,2.8638188129134905,2.7979237366273675e-14,13.272000000002022,0.25812853074207437,23137.91395798602,9614.281160089828,2.8706576481177017e-13,560.1481728548281,13.214029166743575,561238.4043822433,233206.149325691
19,20,fast_slow_2055,61.529607610000895,85.22121469,37721.320079619996,14927.607258999653,67.06934937970622,151662.82378605136,60018.129389173075,3.228975361137503,1.334272460585625e-13,13.090000000002155,0.2458366959448343,22820.621888942187,9030.895001691879,109.33163012127235,669.2978029761005,14.618212675780942,483560.44139907236,191361.286931573
20,21,fast_slow_2055,44.78696796165547,86.96078101,38282.33360187001,14428.208914380473,60.76574513677274,110394.3011132749,41606.451058708466,2.238427066958508,13.089999999997676,13.090000000000446,0.1440033435569573,22820.62188893921,8600.852382562573,35.55438508365047,704.8521880597509,14.54778253489195,649144.8955425443,244655.8839906774
21,22,fast_slow_2055,57.52294887000093,87.72910312,39201.24424946999,14070.987307772311,69.88837621336559,141786.90872566184,50893.328293119994,2.7380610621698516,3.2399809115144985e-12,13.09000000000236,0.1371460414828294,22820.621888942547,8191.287983394123,116.00000000000092,806.2069950361066,15.36328480033634,576074.6425157147,206777.59439428218
22,23,fast_slow_2055,50.90172535428636,87.93768789,39510.24131104,13506.570898780337,70.30770089234434,125466.41694426109,42890.67845809597,2.3075185010455463,0.0,13.09000000000236,0.13061527760269467,22820.621888942547,7801.226650851546,3.454669255726155e-14,782.3446280180599,14.011393638487277,696256.7114462955,238015.26705111124
23,24,fast_slow_2055,35.4765508919626,90.90393363,40532.036129939996,13196.067929426932,65.57703788241754,87445.28196194905,28469.674634119583,1.5316684953156277,0.0,13.09000000000236,0.12439550247875683,22820.621888942547,7429.739667477663,53.7667636239814,820.690280837152,13.789599928292755,822287.6125107552,267713.2517456453
24,25,fast_slow_2055,53.182401900000976,93.40272064,41469.24966437,12858.283584420691,69.70988409710431,131088.00073946477,40646.182452416324,2.186764615940002,4.351035492085513e-13,13.090000000002583,0.11847190712262702,22820.621888942936,7075.9425404550375,116.00000000000108,876.3652784285155,13.510728192960746,633164.4583014509,196323.980450777
25,26,fast_slow_2055,32.515052656136874,95.10874414,42097.82027871,12431.60301073731,61.07383280577843,80145.55744672653,23667.205253280543,1.2732956426264894,0.0,13.090000000002583,0.11283038773583524,22820.621888942936,6738.992895671463,99.11135830671104,975.4766367352263,14.20616125160163,898380.8097422007,265294.34315695154
26,27,fast_slow_2055,51.40166468000109,96.88074977,42649.35456309,11994.735822477205,71.26675678869677,126698.7051515931,35632.83695407899,1.9170466281294405,4.4214897923859665e-13,13.090000000002851,0.10745751212936884,22820.621888943402,6418.088472068192,116.00000000000053,1030.6147930730306,13.959188118083834,736425.0771160373,207112.72992390842
27,28,fast_slow_2055,43.29180538764306,95.95157717,43110.86701364,11547.173260246265,73.98454276181172,106708.91148051081,28581.802562399967,1.5377009778571116,0.0,13.090000000002851,0.10234048774225601,22820.621888943402,6112.465211493515,0.0,1027.7910110935059,13.24953100074806,914694.578079864,244999.4051373231
28,29,fast_slow_2055,28.236340613835804,97.76054307,43995.87102963,11223.066760226326,70.3797366729327,69599.06486032944,17754.2785969788,0.9551801885174642,3.167592637942813e-14,13.090000000002883,0.09746713118310121,22820.62188894346,5821.395439517647,9.070814448162897,1030.8919833955943,12.636561829608999,1032898.4363238069,263485.8189212433
29,30,fast_slow_2055,50.40000000000089,100.567136,44840.642499,10893.869130383453,72.15293482258502,124229.72639881869,30181.15499844264,1.623746138916218,5.174287068629983e-13,13.09000000000313,0.09282583922200269,22820.62188894389,5544.186132874053,116.00000000000128,1053.287923076255,12.053142624178495,760989.1601889112,184879.5168562379
